episode_id,molecule_id,component_id,split,source_doi,series_id,pressure_ceiling_Pa,T_min_K,T_max_K,T_span_K,temperature_levels,warm_levels,cold_levels,episode_eligible,anchor_record_ids_json,cold_target_record_ids_json,anchor_count,cold_record_count,cold_temperature_level_count
ep_4577cac80d5186b2,mol_8477b7b46a4f3d7e,grp_5dea7427c65d07c7,train,10.1021/je0255980,10.1021/je0255980#d4#p1,20000,274.2,307.8,33.6,11,3,6,True,"[""10.1021/je0255980#d4#p1#r9"",""10.1021/je0255980#d4#p1#r10"",""10.1021/je0255980#d4#p1#r11""]","[""10.1021/je0255980#d4#p1#r1"",""10.1021/je0255980#d4#p1#r2"",""10.1021/je0255980#d4#p1#r3"",""10.1021/je0255980#d4#p1#r4"",""10.1021/je0255980#d4#p1#r5"",""10.1021/je0255980#d4#p1#r6""]",3,6,6
ep_45e0ac9debffd574,mol_c54873ab8150496e,grp_5dea7427c65d07c7,train,10.1021/je100398m,10.1021/je100398m#d2#p1,20000,253.68,303.29,49.61,11,4,2,True,"[""10.1021/je100398m#d2#p1#r18"",""10.1021/je100398m#d2#p1#r20"",""10.1021/je100398m#d2#p1#r26""]","[""10.1021/je100398m#d2#p1#r1"",""10.1021/je100398m#d2#p1#r2"",""10.1021/je100398m#d2#p1#r3"",""10.1021/je100398m#d2#p1#r4"",""10.1021/je100398m#d2#p1#r5""]",3,5,2
ep_4687b5e3f052bf8a,mol_8058f2b63219b26a,grp_d2426a225a128b74,train,10.1021/je034263v,10.1021/je034263v#d2#p1,20000,349.26,426.06,76.8,26,9,8,True,"[""10.1021/je034263v#d2#p1#r18"",""10.1021/je034263v#d2#p1#r22"",""10.1021/je034263v#d2#p1#r26""]","[""10.1021/je034263v#d2#p1#r1"",""10.1021/je034263v#d2#p1#r2"",""10.1021/je034263v#d2#p1#r3"",""10.1021/je034263v#d2#p1#r4"",""10.1021/je034263v#d2#p1#r5"",""10.1021/je034263v#d2#p1#r6"",""10.1021/je034263v#d2#p1#r7"",""10.1021/je034263v#d2#p1#r8""]",3,8,8
ep_4794eb58bfa0f084,mol_1c88c0062a21140c,grp_5dea7427c65d07c7,train,10.1021/je100398m,10.1021/je100398m#d4#p1,20000,258.17,308.16,49.99,11,3,3,True,"[""10.1021/je100398m#d4#p1#r20"",""10.1021/je100398m#d4#p1#r22"",""10.1021/je100398m#d4#p1#r24""]","[""10.1021/je100398m#d4#p1#r1"",""10.1021/je100398m#d4#p1#r2"",""10.1021/je100398m#d4#p1#r3"",""10.1021/je100398m#d4#p1#r4"",""10.1021/je100398m#d4#p1#r5"",""10.1021/je100398m#d4#p1#r7"",""10.1021/je100398m#d4#p1#r9""]",3,7,3
ep_48ac9ce01df49589,mol_4ffa7abfb5a2e402,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2008.02.001,10.1016/j.fluid.2008.02.001#d4#p1,20000,278.1,313.2,35.1,14,5,4,True,"[""10.1016/j.fluid.2008.02.001#d4#p1#r10"",""10.1016/j.fluid.2008.02.001#d4#p1#r12"",""10.1016/j.fluid.2008.02.001#d4#p1#r14""]","[""10.1016/j.fluid.2008.02.001#d4#p1#r1"",""10.1016/j.fluid.2008.02.001#d4#p1#r2"",""10.1016/j.fluid.2008.02.001#d4#p1#r3"",""10.1016/j.fluid.2008.02.001#d4#p1#r4""]",3,4,4
ep_49a3755aa4acdde5,mol_22159cf19c24ba5e,grp_5dea7427c65d07c7,train,10.1016/j.jct.2004.08.004,10.1016/j.jct.2004.08.004#d3#p1,20000,285.2,323.2,38,23,5,8,True,"[""10.1016/j.jct.2004.08.004#d3#p1#r19"",""10.1016/j.jct.2004.08.004#d3#p1#r22"",""10.1016/j.jct.2004.08.004#d3#p1#r24""]","[""10.1016/j.jct.2004.08.004#d3#p1#r1"",""10.1016/j.jct.2004.08.004#d3#p1#r2"",""10.1016/j.jct.2004.08.004#d3#p1#r3"",""10.1016/j.jct.2004.08.004#d3#p1#r4"",""10.1016/j.jct.2004.08.004#d3#p1#r5"",""10.1016/j.jct.2004.08.004#d3#p1#r6"",""10.1016/j.jct.2004.08.004#d3#p1#r7"",""10.1016/j.jct.2004.08.004#d3#p1#r8""]",3,8,8
ep_49ba43f8ca17ee27,mol_6af5d7e3ca0bc16f,grp_cd9f232caa190183,validation,10.1016/j.jct.2012.04.006,10.1016/j.jct.2012.04.006#d5#p1,20000,360.71,428.01,67.3,35,11,11,True,"[""10.1016/j.jct.2012.04.006#d5#p1#r25"",""10.1016/j.jct.2012.04.006#d5#p1#r30"",""10.1016/j.jct.2012.04.006#d5#p1#r35""]","[""10.1016/j.jct.2012.04.006#d5#p1#r1"",""10.1016/j.jct.2012.04.006#d5#p1#r10"",""10.1016/j.jct.2012.04.006#d5#p1#r11"",""10.1016/j.jct.2012.04.006#d5#p1#r2"",""10.1016/j.jct.2012.04.006#d5#p1#r3"",""10.1016/j.jct.2012.04.006#d5#p1#r4"",""10.1016/j.jct.2012.04.006#d5#p1#r5"",""10.1016/j.jct.2012.04.006#d5#p1#r6"",""10.1016/j.jct.2012.04.006#d5#p1#r7"",""10.1016/j.jct.2012.04.006#d5#p1#r8"",""10.1016/j.jct.2012.04.006#d5#p1#r9""]",3,11,11
ep_4aa6dc019df8d813,mol_45c3e8d1518a20c5,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2012.08.009,10.1016/j.fluid.2012.08.009#d4#p1,20000,393.45,450.67,57.22,10,3,3,True,"[""10.1016/j.fluid.2012.08.009#d4#p1#r8"",""10.1016/j.fluid.2012.08.009#d4#p1#r9"",""10.1016/j.fluid.2012.08.009#d4#p1#r10""]","[""10.1016/j.fluid.2012.08.009#d4#p1#r1"",""10.1016/j.fluid.2012.08.009#d4#p1#r2"",""10.1016/j.fluid.2012.08.009#d4#p1#r3""]",3,3,3
ep_4aa9ab79f201753d,mol_caae52dfde9f4474,grp_5dea7427c65d07c7,train,10.1016/j.jct.2006.10.007,10.1016/j.jct.2006.10.007#d18#p1,20000,288.6,334.2,45.6,14,5,3,True,"[""10.1016/j.jct.2006.10.007#d18#p1#r10"",""10.1016/j.jct.2006.10.007#d18#p1#r12"",""10.1016/j.jct.2006.10.007#d18#p1#r14""]","[""10.1016/j.jct.2006.10.007#d18#p1#r1"",""10.1016/j.jct.2006.10.007#d18#p1#r2"",""10.1016/j.jct.2006.10.007#d18#p1#r3""]",3,3,3
ep_4ac4662930ad9345,mol_124c5d93a23a9e5f,grp_5dea7427c65d07c7,train,10.1021/je100231g,10.1021/je100231g#d15#p1,20000,333.3,373.2,39.9,9,3,3,True,"[""10.1021/je100231g#d15#p1#r11"",""10.1021/je100231g#d15#p1#r12"",""10.1021/je100231g#d15#p1#r13""]","[""10.1021/je100231g#d15#p1#r5"",""10.1021/je100231g#d15#p1#r6"",""10.1021/je100231g#d15#p1#r7""]",3,3,3
ep_4bed11d4c5146ef9,mol_1d734fe5c679e7dc,grp_5085cd785cc4c7f4,test,10.1021/je060429r,10.1021/je060429r#d18#p1,20000,342.8,375.4,32.6,29,7,10,True,"[""10.1021/je060429r#d18#p1#r24"",""10.1021/je060429r#d18#p1#r27"",""10.1021/je060429r#d18#p1#r31""]","[""10.1021/je060429r#d18#p1#r1"",""10.1021/je060429r#d18#p1#r10"",""10.1021/je060429r#d18#p1#r2"",""10.1021/je060429r#d18#p1#r3"",""10.1021/je060429r#d18#p1#r4"",""10.1021/je060429r#d18#p1#r5"",""10.1021/je060429r#d18#p1#r6"",""10.1021/je060429r#d18#p1#r7"",""10.1021/je060429r#d18#p1#r8"",""10.1021/je060429r#d18#p1#r9""]",3,10,10
ep_4c08fcc51875f25b,mol_2465ec339bda2cbb,grp_5dea7427c65d07c7,train,10.1021/je300736k,10.1021/je300736k#d1#p1,20000,278.15,323.15,45,10,3,3,True,"[""10.1021/je300736k#d1#p1#r8"",""10.1021/je300736k#d1#p1#r9"",""10.1021/je300736k#d1#p1#r10""]","[""10.1021/je300736k#d1#p1#r1"",""10.1021/je300736k#d1#p1#r2"",""10.1021/je300736k#d1#p1#r3""]",3,3,3
ep_4cb5c2cb6b6b196f,mol_20837b2036542f40,grp_69e3066d23c835df,test,10.1021/je025634v,10.1021/je025634v#d7#p1,20000,253.48,293.56,40.08,7,3,2,True,"[""10.1021/je025634v#d7#p1#r5"",""10.1021/je025634v#d7#p1#r6"",""10.1021/je025634v#d7#p1#r8""]","[""10.1021/je025634v#d7#p1#r1"",""10.1021/je025634v#d7#p1#r2""]",3,2,2
ep_4ddc24667e1631c0,mol_a64b8a3e542d0885,grp_5dea7427c65d07c7,train,10.1016/j.jct.2015.08.023,10.1016/j.jct.2015.08.023#d1#p1,20000,273,363.15,90.15,17,6,6,True,"[""10.1016/j.jct.2015.08.023#d1#p1#r39"",""10.1016/j.jct.2015.08.023#d1#p1#r13"",""10.1016/j.jct.2015.08.023#d1#p1#r41""]","[""10.1016/j.jct.2015.08.023#d1#p1#r1"",""10.1016/j.jct.2015.08.023#d1#p1#r2"",""10.1016/j.jct.2015.08.023#d1#p1#r3"",""10.1016/j.jct.2015.08.023#d1#p1#r32"",""10.1016/j.jct.2015.08.023#d1#p1#r33"",""10.1016/j.jct.2015.08.023#d1#p1#r34""]",3,6,6
ep_4e0c5eaf0484b306,mol_3ec8acd703277a07,grp_468c9a97902f6f3f,test,10.1016/j.fluid.2014.12.023,10.1016/j.fluid.2014.12.023#d8#p1,20000,278.5,324.3,45.8,21,5,10,True,"[""10.1016/j.fluid.2014.12.023#d8#p1#r17"",""10.1016/j.fluid.2014.12.023#d8#p1#r19"",""10.1016/j.fluid.2014.12.023#d8#p1#r21""]","[""10.1016/j.fluid.2014.12.023#d8#p1#r1"",""10.1016/j.fluid.2014.12.023#d8#p1#r10"",""10.1016/j.fluid.2014.12.023#d8#p1#r2"",""10.1016/j.fluid.2014.12.023#d8#p1#r3"",""10.1016/j.fluid.2014.12.023#d8#p1#r4"",""10.1016/j.fluid.2014.12.023#d8#p1#r5"",""10.1016/j.fluid.2014.12.023#d8#p1#r6"",""10.1016/j.fluid.2014.12.023#d8#p1#r7"",""10.1016/j.fluid.2014.12.023#d8#p1#r8"",""10.1016/j.fluid.2014.12.023#d8#p1#r9""]",3,10,10
ep_4e2cc303c86ce94e,mol_3399c27a16597145,grp_5dea7427c65d07c7,train,10.1016/j.jct.2004.08.004,10.1016/j.jct.2004.08.004#d11#p1,20000,348.1,382.2,34.1,12,4,4,True,"[""10.1016/j.jct.2004.08.004#d11#p1#r10"",""10.1016/j.jct.2004.08.004#d11#p1#r11"",""10.1016/j.jct.2004.08.004#d11#p1#r13""]","[""10.1016/j.jct.2004.08.004#d11#p1#r2"",""10.1016/j.jct.2004.08.004#d11#p1#r3"",""10.1016/j.jct.2004.08.004#d11#p1#r4"",""10.1016/j.jct.2004.08.004#d11#p1#r5""]",3,4,4
ep_4ea85eafbdbdab2f,mol_9e960601c6c0fbaf,grp_f74960087f7dfc07,validation,10.1021/je300584m,10.1021/je300584m#d10#p1,20000,409.98,441.42,31.44,17,5,5,True,"[""10.1021/je300584m#d10#p1#r15"",""10.1021/je300584m#d10#p1#r18"",""10.1021/je300584m#d10#p1#r20""]","[""10.1021/je300584m#d10#p1#r1"",""10.1021/je300584m#d10#p1#r2"",""10.1021/je300584m#d10#p1#r3"",""10.1021/je300584m#d10#p1#r4"",""10.1021/je300584m#d10#p1#r5""]",3,5,5
ep_4ecc97e579ea3c26,mol_32facc64508e019f,grp_5dea7427c65d07c7,train,10.1021/je2002489,10.1021/je2002489#d2#p1,20000,293.4,353.2,59.8,31,9,10,True,"[""10.1021/je2002489#d2#p1#r23"",""10.1021/je2002489#d2#p1#r27"",""10.1021/je2002489#d2#p1#r31""]","[""10.1021/je2002489#d2#p1#r1"",""10.1021/je2002489#d2#p1#r10"",""10.1021/je2002489#d2#p1#r2"",""10.1021/je2002489#d2#p1#r3"",""10.1021/je2002489#d2#p1#r4"",""10.1021/je2002489#d2#p1#r5"",""10.1021/je2002489#d2#p1#r6"",""10.1021/je2002489#d2#p1#r7"",""10.1021/je2002489#d2#p1#r8"",""10.1021/je2002489#d2#p1#r9""]",3,10,10
ep_4f4c18dc2a92149e,mol_cee7ca25fc127d19,grp_1832a9cc7ea0a691,test,10.1021/je050173+,10.1021/je050173+#d11#p1,20000,311.8,390.88,79.08,19,8,6,True,"[""10.1021/je050173+#d11#p1#r12"",""10.1021/je050173+#d11#p1#r15"",""10.1021/je050173+#d11#p1#r19""]","[""10.1021/je050173+#d11#p1#r1"",""10.1021/je050173+#d11#p1#r2"",""10.1021/je050173+#d11#p1#r3"",""10.1021/je050173+#d11#p1#r4"",""10.1021/je050173+#d11#p1#r5"",""10.1021/je050173+#d11#p1#r6""]",3,6,6
ep_4fa1edcb5f832e41,mol_ce86a4b54495b02c,grp_5dea7427c65d07c7,train,10.1021/acs.jced.6b00576,10.1021/acs.jced.6b00576#d18#p1,20000,273.74,313.73,39.99,9,3,3,True,"[""10.1021/acs.jced.6b00576#d18#p1#r7"",""10.1021/acs.jced.6b00576#d18#p1#r8"",""10.1021/acs.jced.6b00576#d18#p1#r9""]","[""10.1021/acs.jced.6b00576#d18#p1#r1"",""10.1021/acs.jced.6b00576#d18#p1#r2"",""10.1021/acs.jced.6b00576#d18#p1#r3""]",3,3,3
ep_508beb643fcf1fdf,mol_d55f9f8651b87aeb,grp_a2fcc12936d735c8,train,10.1016/j.fluid.2019.03.004,10.1016/j.fluid.2019.03.004#d4#p1,20000,313.2,358.1,44.9,20,6,7,True,"[""10.1016/j.fluid.2019.03.004#d4#p1#r15"",""10.1016/j.fluid.2019.03.004#d4#p1#r17"",""10.1016/j.fluid.2019.03.004#d4#p1#r20""]","[""10.1016/j.fluid.2019.03.004#d4#p1#r1"",""10.1016/j.fluid.2019.03.004#d4#p1#r2"",""10.1016/j.fluid.2019.03.004#d4#p1#r3"",""10.1016/j.fluid.2019.03.004#d4#p1#r4"",""10.1016/j.fluid.2019.03.004#d4#p1#r5"",""10.1016/j.fluid.2019.03.004#d4#p1#r6"",""10.1016/j.fluid.2019.03.004#d4#p1#r7""]",3,7,7
ep_50ba3db7d4bb41b7,mol_ea37acee7bc3d9f6,grp_5dea7427c65d07c7,train,10.1021/acs.jced.8b00699,10.1021/acs.jced.8b00699#d2#p1,20000,258.15,308.15,50,12,4,4,True,"[""10.1021/acs.jced.8b00699#d2#p1#r13"",""10.1021/acs.jced.8b00699#d2#p1#r14"",""10.1021/acs.jced.8b00699#d2#p1#r16""]","[""10.1021/acs.jced.8b00699#d2#p1#r5"",""10.1021/acs.jced.8b00699#d2#p1#r6"",""10.1021/acs.jced.8b00699#d2#p1#r7"",""10.1021/acs.jced.8b00699#d2#p1#r8""]",3,4,4
ep_51457d8e075eb953,mol_bb3f5c184978bf9a,grp_bb3f5c184978bf9a,test,10.1016/j.fluid.2016.10.026,10.1016/j.fluid.2016.10.026#d7#p1,20000,336.16,426.08,89.92,20,7,7,True,"[""10.1016/j.fluid.2016.10.026#d7#p1#r14"",""10.1016/j.fluid.2016.10.026#d7#p1#r17"",""10.1016/j.fluid.2016.10.026#d7#p1#r20""]","[""10.1016/j.fluid.2016.10.026#d7#p1#r1"",""10.1016/j.fluid.2016.10.026#d7#p1#r2"",""10.1016/j.fluid.2016.10.026#d7#p1#r3"",""10.1016/j.fluid.2016.10.026#d7#p1#r4"",""10.1016/j.fluid.2016.10.026#d7#p1#r5"",""10.1016/j.fluid.2016.10.026#d7#p1#r6"",""10.1016/j.fluid.2016.10.026#d7#p1#r7""]",3,7,7
ep_522eec65f328e553,mol_e1045e97e4815b23,grp_5dea7427c65d07c7,train,10.1021/je0255980,10.1021/je0255980#d10#p1,20000,274.3,308.2,33.9,23,11,5,True,"[""10.1021/je0255980#d10#p1#r13"",""10.1021/je0255980#d10#p1#r18"",""10.1021/je0255980#d10#p1#r23""]","[""10.1021/je0255980#d10#p1#r1"",""10.1021/je0255980#d10#p1#r2"",""10.1021/je0255980#d10#p1#r3"",""10.1021/je0255980#d10#p1#r4"",""10.1021/je0255980#d10#p1#r5""]",3,5,5
ep_528cdd14bdbe43c9,mol_9472915240012651,grp_8485db366cf61c1d,train,10.1016/j.jct.2008.10.008,10.1016/j.jct.2008.10.008#d24#p1,20000,354.981,394.968,39.987,7,3,2,True,"[""10.1016/j.jct.2008.10.008#d24#p1#r5"",""10.1016/j.jct.2008.10.008#d24#p1#r6"",""10.1016/j.jct.2008.10.008#d24#p1#r7""]","[""10.1016/j.jct.2008.10.008#d24#p1#r1"",""10.1016/j.jct.2008.10.008#d24#p1#r2""]",3,2,2
ep_536a66697c59d067,mol_5c9fb1beda5bb985,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2007.09.002,10.1016/j.fluid.2007.09.002#d3#p1,20000,263.15,303.15,40,6,3,2,True,"[""10.1016/j.fluid.2007.09.002#d3#p1#r4"",""10.1016/j.fluid.2007.09.002#d3#p1#r5"",""10.1016/j.fluid.2007.09.002#d3#p1#r6""]","[""10.1016/j.fluid.2007.09.002#d3#p1#r1"",""10.1016/j.fluid.2007.09.002#d3#p1#r2""]",3,2,2
ep_5389c1363fd7e5a2,mol_16272dceff3c45bf,grp_5dea7427c65d07c7,train,10.1021/je9004905,10.1021/je9004905#d2#p1,20000,273.22,303.95,30.73,16,7,6,True,"[""10.1021/je9004905#d2#p1#r14"",""10.1021/je9004905#d2#p1#r18"",""10.1021/je9004905#d2#p1#r21""]","[""10.1021/je9004905#d2#p1#r1"",""10.1021/je9004905#d2#p1#r2"",""10.1021/je9004905#d2#p1#r3"",""10.1021/je9004905#d2#p1#r4"",""10.1021/je9004905#d2#p1#r5"",""10.1021/je9004905#d2#p1#r6"",""10.1021/je9004905#d2#p1#r7"",""10.1021/je9004905#d2#p1#r8""]",3,8,6
ep_54d2eadfc46e3550,mol_b8293313f61ea38f,grp_5dea7427c65d07c7,train,10.1021/je049561m,10.1021/je049561m#d1#p1,20000,265,363.2,98.2,23,7,7,True,"[""10.1021/je049561m#d1#p1#r27"",""10.1021/je049561m#d1#p1#r30"",""10.1021/je049561m#d1#p1#r33""]","[""10.1021/je049561m#d1#p1#r1"",""10.1021/je049561m#d1#p1#r2"",""10.1021/je049561m#d1#p1#r3"",""10.1021/je049561m#d1#p1#r4"",""10.1021/je049561m#d1#p1#r5"",""10.1021/je049561m#d1#p1#r6"",""10.1021/je049561m#d1#p1#r7"",""10.1021/je049561m#d1#p1#r8""]",3,8,7
ep_5656cec2628907c0,mol_bf3cc1ac0f518a48,grp_5ed1239f1de5ca2c,validation,10.1016/j.fluid.2016.11.010,10.1016/j.fluid.2016.11.010#d3#p1,20000,328.3,375.3,47,11,3,4,True,"[""10.1016/j.fluid.2016.11.010#d3#p1#r9"",""10.1016/j.fluid.2016.11.010#d3#p1#r10"",""10.1016/j.fluid.2016.11.010#d3#p1#r11""]","[""10.1016/j.fluid.2016.11.010#d3#p1#r1"",""10.1016/j.fluid.2016.11.010#d3#p1#r2"",""10.1016/j.fluid.2016.11.010#d3#p1#r3"",""10.1016/j.fluid.2016.11.010#d3#p1#r4""]",3,4,4
ep_5657636471c0e0cf,mol_fab901c0c3251313,grp_5dea7427c65d07c7,train,10.1016/j.jct.2013.03.020,10.1016/j.jct.2013.03.020#d1#p1,20000,283.15,353.9,70.75,15,6,6,True,"[""10.1016/j.jct.2013.03.020#d1#p1#r15"",""10.1016/j.jct.2013.03.020#d1#p1#r16"",""10.1016/j.jct.2013.03.020#d1#p1#r8""]","[""10.1016/j.jct.2013.03.020#d1#p1#r1"",""10.1016/j.jct.2013.03.020#d1#p1#r10"",""10.1016/j.jct.2013.03.020#d1#p1#r11"",""10.1016/j.jct.2013.03.020#d1#p1#r12"",""10.1016/j.jct.2013.03.020#d1#p1#r2"",""10.1016/j.jct.2013.03.020#d1#p1#r3"",""10.1016/j.jct.2013.03.020#d1#p1#r4""]",3,7,6
ep_567a285656cf807a,mol_41941ac4285969b3,grp_41941ac4285969b3,train,10.1021/je700546r,10.1021/je700546r#d27#p1,20000,364.6,394.9,30.3,15,3,6,True,"[""10.1021/je700546r#d27#p1#r10"",""10.1021/je700546r#d27#p1#r11"",""10.1021/je700546r#d27#p1#r12""]","[""10.1021/je700546r#d27#p1#r1"",""10.1021/je700546r#d27#p1#r13"",""10.1021/je700546r#d27#p1#r14"",""10.1021/je700546r#d27#p1#r15"",""10.1021/je700546r#d27#p1#r2"",""10.1021/je700546r#d27#p1#r3"",""10.1021/je700546r#d27#p1#r4""]",3,7,6
ep_570dec45f328a956,mol_8095247005666df6,grp_5dea7427c65d07c7,train,10.1016/j.jct.2005.08.003,10.1016/j.jct.2005.08.003#d1#p1,20000,274.5,309.1,34.6,13,4,4,True,"[""10.1016/j.jct.2005.08.003#d1#p1#r10"",""10.1016/j.jct.2005.08.003#d1#p1#r11"",""10.1016/j.jct.2005.08.003#d1#p1#r13""]","[""10.1016/j.jct.2005.08.003#d1#p1#r1"",""10.1016/j.jct.2005.08.003#d1#p1#r2"",""10.1016/j.jct.2005.08.003#d1#p1#r3"",""10.1016/j.jct.2005.08.003#d1#p1#r4""]",3,4,4
ep_577b1f99d51fb445,mol_435971c8aa9ce0da,grp_5dea7427c65d07c7,train,10.1021/je049600u,10.1021/je049600u#d1#p1,20000,298.15,368.15,70,15,5,5,True,"[""10.1021/je049600u#d1#p1#r11"",""10.1021/je049600u#d1#p1#r13"",""10.1021/je049600u#d1#p1#r15""]","[""10.1021/je049600u#d1#p1#r1"",""10.1021/je049600u#d1#p1#r2"",""10.1021/je049600u#d1#p1#r3"",""10.1021/je049600u#d1#p1#r4"",""10.1021/je049600u#d1#p1#r5""]",3,5,5
ep_579db9efcb51f10c,mol_5810135448f6321f,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2012.08.003,10.1016/j.fluid.2012.08.003#d3#p1,20000,276.1,316.4,40.3,13,4,5,True,"[""10.1016/j.fluid.2012.08.003#d3#p1#r13"",""10.1016/j.fluid.2012.08.003#d3#p1#r14"",""10.1016/j.fluid.2012.08.003#d3#p1#r16""]","[""10.1016/j.fluid.2012.08.003#d3#p1#r1"",""10.1016/j.fluid.2012.08.003#d3#p1#r2"",""10.1016/j.fluid.2012.08.003#d3#p1#r3"",""10.1016/j.fluid.2012.08.003#d3#p1#r4"",""10.1016/j.fluid.2012.08.003#d3#p1#r5""]",3,5,5
ep_57b34dfd1b96ec35,mol_c38e9861aa13f05a,grp_8be27da50ef3b127,train,10.1016/j.jct.2018.05.021,10.1016/j.jct.2018.05.021#d1#p1,20000,299.3,343.7,44.4,15,4,5,True,"[""10.1016/j.jct.2018.05.021#d1#p1#r12"",""10.1016/j.jct.2018.05.021#d1#p1#r13"",""10.1016/j.jct.2018.05.021#d1#p1#r15""]","[""10.1016/j.jct.2018.05.021#d1#p1#r1"",""10.1016/j.jct.2018.05.021#d1#p1#r2"",""10.1016/j.jct.2018.05.021#d1#p1#r3"",""10.1016/j.jct.2018.05.021#d1#p1#r4"",""10.1016/j.jct.2018.05.021#d1#p1#r5""]",3,5,5
ep_5aefbf21e20874ea,mol_4430dd0cb0a3c055,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2012.08.003,10.1016/j.fluid.2012.08.003#d8#p1,20000,293.3,348.4,55.1,16,6,6,True,"[""10.1016/j.fluid.2012.08.003#d8#p1#r11"",""10.1016/j.fluid.2012.08.003#d8#p1#r13"",""10.1016/j.fluid.2012.08.003#d8#p1#r16""]","[""10.1016/j.fluid.2012.08.003#d8#p1#r1"",""10.1016/j.fluid.2012.08.003#d8#p1#r2"",""10.1016/j.fluid.2012.08.003#d8#p1#r3"",""10.1016/j.fluid.2012.08.003#d8#p1#r4"",""10.1016/j.fluid.2012.08.003#d8#p1#r5"",""10.1016/j.fluid.2012.08.003#d8#p1#r6""]",3,6,6
ep_5b1e7961a8a52799,mol_3590edb9884753b9,grp_5dea7427c65d07c7,train,10.1021/je9004905,10.1021/je9004905#d1#p1,20000,307.7,384.5,76.8,15,3,7,True,"[""10.1021/je9004905#d1#p1#r13"",""10.1021/je9004905#d1#p1#r14"",""10.1021/je9004905#d1#p1#r15""]","[""10.1021/je9004905#d1#p1#r1"",""10.1021/je9004905#d1#p1#r2"",""10.1021/je9004905#d1#p1#r3"",""10.1021/je9004905#d1#p1#r4"",""10.1021/je9004905#d1#p1#r5"",""10.1021/je9004905#d1#p1#r6"",""10.1021/je9004905#d1#p1#r7""]",3,7,7
ep_5b3a82560e3e540a,mol_d395bc83f11503fd,grp_5dea7427c65d07c7,train,10.1016/j.fluid.2017.04.014,10.1016/j.fluid.2017.04.014#d2#p1,20000,283.6,323,39.4,9,3,3,True,"[""10.1016/j.fluid.2017.04.014#d2#p1#r8"",""10.1016/j.fluid.2017.04.014#d2#p1#r9"",""10.1016/j.fluid.2017.04.014#d2#p1#r10""]","[""10.1016/j.fluid.2017.04.014#d2#p1#r1"",""10.1016/j.fluid.2017.04.014#d2#p1#r2"",""10.1016/j.fluid.2017.04.014#d2#p1#r3""]",3,3,3
ep_5b5e870e0a0799d8,mol_d0ceddc379a4671f,grp_5dea7427c65d07c7,train,10.1021/acs.jced.6b00576,10.1021/acs.jced.6b00576#d14#p1,20000,275.16,317.6,42.44,11,3,3,True,"[""10.1021/acs.jced.6b00576#d14#p1#r9"",""10.1021/acs.jced.6b00576#d14#p1#r10"",""10.1021/acs.jced.6b00576#d14#p1#r11""]","[""10.1021/acs.jced.6b00576#d14#p1#r1"",""10.1021/acs.jced.6b00576#d14#p1#r2"",""10.1021/acs.jced.6b00576#d14#p1#r3""]",3,3,3
ep_5c0a744de5099fdd,mol_218260d18d45a2c9,grp_218260d18d45a2c9,validation,10.1016/j.jct.2015.02.008,10.1016/j.jct.2015.02.008#d12#p1,20000,369.98,439.957,69.977,18,5,5,True,"[""10.1016/j.jct.2015.02.008#d12#p1#r14"",""10.1016/j.jct.2015.02.008#d12#p1#r16"",""10.1016/j.jct.2015.02.008#d12#p1#r18""]","[""10.1016/j.jct.2015.02.008#d12#p1#r1"",""10.1016/j.jct.2015.02.008#d12#p1#r2"",""10.1016/j.jct.2015.02.008#d12#p1#r3"",""10.1016/j.jct.2015.02.008#d12#p1#r4"",""10.1016/j.jct.2015.02.008#d12#p1#r5""]",3,5,5
ep_5d1201a2e0a9dbf6,mol_4eadf0af1849f947,grp_5dea7427c65d07c7,train,10.1021/je0255980,10.1021/je0255980#d7#p1,20000,274.2,308.2,34,16,5,5,True,"[""10.1021/je0255980#d7#p1#r15"",""10.1021/je0255980#d7#p1#r18"",""10.1021/je0255980#d7#p1#r20""]","[""10.1021/je0255980#d7#p1#r1"",""10.1021/je0255980#d7#p1#r2"",""10.1021/je0255980#d7#p1#r3"",""10.1021/je0255980#d7#p1#r4"",""10.1021/je0255980#d7#p1#r5"",""10.1021/je0255980#d7#p1#r6"",""10.1021/je0255980#d7#p1#r7""]",3,7,5
ep_5d94d62ac228df75,mol_766e4af517e1fbbc,grp_fba476a25f980753,test,10.1021/je5008795,10.1021/je5008795#d33#p1,20000,290.3,328.2,37.9,15,5,5,True,"[""10.1021/je5008795#d33#p1#r12"",""10.1021/je5008795#d33#p1#r14"",""10.1021/je5008795#d33#p1#r17""]","[""10.1021/je5008795#d33#p1#r1"",""10.1021/je5008795#d33#p1#r2"",""10.1021/je5008795#d33#p1#r3"",""10.1021/je5008795#d33#p1#r4"",""10.1021/je5008795#d33#p1#r5"",""10.1021/je5008795#d33#p1#r6""]",3,6,5
