episode_id,pressure_ceiling_Pa,molecule_id,component_id,split,record_id,episode_role,episode_temperature_level_id,temperature_level_representative_K
ep_de3ca1325b13bf75,10000,mol_752fe3dca8afa6dd,grp_5dea7427c65d07c7,train,10.1016/j.tca.2015.03.016#d4#p1#r12,anchor,ep_de3ca1325b13bf75#T0011,327.2
ep_de3ca1325b13bf75,10000,mol_752fe3dca8afa6dd,grp_5dea7427c65d07c7,train,10.1016/j.tca.2015.03.016#d4#p1#r14,anchor,ep_de3ca1325b13bf75#T0013,333.2
ep_de3ca1325b13bf75,10000,mol_752fe3dca8afa6dd,grp_5dea7427c65d07c7,train,10.1016/j.tca.2015.03.016#d4#p1#r1,cold_target,ep_de3ca1325b13bf75#T0000,295.4
ep_de3ca1325b13bf75,10000,mol_752fe3dca8afa6dd,grp_5dea7427c65d07c7,train,10.1016/j.tca.2015.03.016#d4#p1#r2,cold_target,ep_de3ca1325b13bf75#T0001,298.3
ep_de3ca1325b13bf75,10000,mol_752fe3dca8afa6dd,grp_5dea7427c65d07c7,train,10.1016/j.tca.2015.03.016#d4#p1#r3,cold_target,ep_de3ca1325b13bf75#T0002,301.2
ep_de3ca1325b13bf75,10000,mol_752fe3dca8afa6dd,grp_5dea7427c65d07c7,train,10.1016/j.tca.2015.03.016#d4#p1#r4,cold_target,ep_de3ca1325b13bf75#T0003,304.2
ep_def219731f814450,10000,mol_5d8d53a98b10e7f5,grp_5d8d53a98b10e7f5,validation,10.1021/je050084x#d1#p1#r43,anchor,ep_def219731f814450#T0006,278.49
ep_def219731f814450,10000,mol_5d8d53a98b10e7f5,grp_5d8d53a98b10e7f5,validation,10.1021/je050084x#d1#p1#r51,anchor,ep_def219731f814450#T0008,283.49
ep_def219731f814450,10000,mol_5d8d53a98b10e7f5,grp_5d8d53a98b10e7f5,validation,10.1021/je050084x#d1#p1#r58,anchor,ep_def219731f814450#T0010,288.19
ep_def219731f814450,10000,mol_5d8d53a98b10e7f5,grp_5d8d53a98b10e7f5,validation,10.1021/je050084x#d1#p1#r14,cold_target,ep_def219731f814450#T0000,253.49
ep_def219731f814450,10000,mol_5d8d53a98b10e7f5,grp_5d8d53a98b10e7f5,validation,10.1021/je050084x#d1#p1#r15,cold_target,ep_def219731f814450#T0000,253.49
ep_def219731f814450,10000,mol_5d8d53a98b10e7f5,grp_5d8d53a98b10e7f5,validation,10.1021/je050084x#d1#p1#r19,cold_target,ep_def219731f814450#T0001,258.49
ep_def219731f814450,10000,mol_5d8d53a98b10e7f5,grp_5d8d53a98b10e7f5,validation,10.1021/je050084x#d1#p1#r23,cold_target,ep_def219731f814450#T0001,258.49
ep_def219731f814450,10000,mol_5d8d53a98b10e7f5,grp_5d8d53a98b10e7f5,validation,10.1021/je050084x#d1#p1#r24,cold_target,ep_def219731f814450#T0002,263.49
ep_def219731f814450,10000,mol_5d8d53a98b10e7f5,grp_5d8d53a98b10e7f5,validation,10.1021/je050084x#d1#p1#r25,cold_target,ep_def219731f814450#T0002,263.49
ep_def219731f814450,10000,mol_5d8d53a98b10e7f5,grp_5d8d53a98b10e7f5,validation,10.1021/je050084x#d1#p1#r26,cold_target,ep_def219731f814450#T0002,263.49
ep_def219731f814450,10000,mol_5d8d53a98b10e7f5,grp_5d8d53a98b10e7f5,validation,10.1021/je050084x#d1#p1#r27,cold_target,ep_def219731f814450#T0002,263.49
ep_df1cb92a9351cce8,20000,mol_b556abff79f787db,grp_bcf7dc086ea12992,test,10.1016/j.fluid.2019.04.036#d4#p1#r20,anchor,ep_df1cb92a9351cce8#T0019,321.1
ep_df1cb92a9351cce8,20000,mol_b556abff79f787db,grp_bcf7dc086ea12992,test,10.1016/j.fluid.2019.04.036#d4#p1#r22,anchor,ep_df1cb92a9351cce8#T0021,322.8
ep_df1cb92a9351cce8,20000,mol_b556abff79f787db,grp_bcf7dc086ea12992,test,10.1016/j.fluid.2019.04.036#d4#p1#r25,anchor,ep_df1cb92a9351cce8#T0024,329.6
ep_df1cb92a9351cce8,20000,mol_b556abff79f787db,grp_bcf7dc086ea12992,test,10.1016/j.fluid.2019.04.036#d4#p1#r1,cold_target,ep_df1cb92a9351cce8#T0000,293.1
ep_df1cb92a9351cce8,20000,mol_b556abff79f787db,grp_bcf7dc086ea12992,test,10.1016/j.fluid.2019.04.036#d4#p1#r2,cold_target,ep_df1cb92a9351cce8#T0001,295.8
ep_df1cb92a9351cce8,20000,mol_b556abff79f787db,grp_bcf7dc086ea12992,test,10.1016/j.fluid.2019.04.036#d4#p1#r3,cold_target,ep_df1cb92a9351cce8#T0002,296.9
ep_df1cb92a9351cce8,20000,mol_b556abff79f787db,grp_bcf7dc086ea12992,test,10.1016/j.fluid.2019.04.036#d4#p1#r4,cold_target,ep_df1cb92a9351cce8#T0003,298
ep_df1cb92a9351cce8,20000,mol_b556abff79f787db,grp_bcf7dc086ea12992,test,10.1016/j.fluid.2019.04.036#d4#p1#r5,cold_target,ep_df1cb92a9351cce8#T0004,298.7
ep_df1cb92a9351cce8,20000,mol_b556abff79f787db,grp_bcf7dc086ea12992,test,10.1016/j.fluid.2019.04.036#d4#p1#r6,cold_target,ep_df1cb92a9351cce8#T0005,298.9
ep_df1cb92a9351cce8,20000,mol_b556abff79f787db,grp_bcf7dc086ea12992,test,10.1016/j.fluid.2019.04.036#d4#p1#r7,cold_target,ep_df1cb92a9351cce8#T0006,301.4
ep_df70524ea0b8cfd7,5000,mol_3deaee44f66bb29c,grp_3deaee44f66bb29c,train,10.1016/j.jct.2008.01.009#d15#p1#r10,anchor,ep_df70524ea0b8cfd7#T0009,369.98
ep_df70524ea0b8cfd7,5000,mol_3deaee44f66bb29c,grp_3deaee44f66bb29c,train,10.1016/j.jct.2008.01.009#d15#p1#r7,anchor,ep_df70524ea0b8cfd7#T0006,349.984
ep_df70524ea0b8cfd7,5000,mol_3deaee44f66bb29c,grp_3deaee44f66bb29c,train,10.1016/j.jct.2008.01.009#d15#p1#r8,anchor,ep_df70524ea0b8cfd7#T0007,359.978
ep_df70524ea0b8cfd7,5000,mol_3deaee44f66bb29c,grp_3deaee44f66bb29c,train,10.1016/j.jct.2008.01.009#d15#p1#r1,cold_target,ep_df70524ea0b8cfd7#T0000,289.999
ep_df70524ea0b8cfd7,5000,mol_3deaee44f66bb29c,grp_3deaee44f66bb29c,train,10.1016/j.jct.2008.01.009#d15#p1#r2,cold_target,ep_df70524ea0b8cfd7#T0001,299.967
ep_df70524ea0b8cfd7,5000,mol_3deaee44f66bb29c,grp_3deaee44f66bb29c,train,10.1016/j.jct.2008.01.009#d15#p1#r3,cold_target,ep_df70524ea0b8cfd7#T0002,309.995
ep_dfa8b0a00085ee6d,20000,mol_8b8ce5ecf64b8081,grp_5dea7427c65d07c7,train,10.1021/je200730m#d1#p1#r10,anchor,ep_dfa8b0a00085ee6d#T0009,351.97
ep_dfa8b0a00085ee6d,20000,mol_8b8ce5ecf64b8081,grp_5dea7427c65d07c7,train,10.1021/je200730m#d1#p1#r11,anchor,ep_dfa8b0a00085ee6d#T0010,362.1
ep_dfa8b0a00085ee6d,20000,mol_8b8ce5ecf64b8081,grp_5dea7427c65d07c7,train,10.1021/je200730m#d1#p1#r13,anchor,ep_dfa8b0a00085ee6d#T0012,382.15
ep_dfa8b0a00085ee6d,20000,mol_8b8ce5ecf64b8081,grp_5dea7427c65d07c7,train,10.1021/je200730m#d1#p1#r1,cold_target,ep_dfa8b0a00085ee6d#T0000,253.41
ep_dfa8b0a00085ee6d,20000,mol_8b8ce5ecf64b8081,grp_5dea7427c65d07c7,train,10.1021/je200730m#d1#p1#r2,cold_target,ep_dfa8b0a00085ee6d#T0001,263.26
ep_dfa8b0a00085ee6d,20000,mol_8b8ce5ecf64b8081,grp_5dea7427c65d07c7,train,10.1021/je200730m#d1#p1#r3,cold_target,ep_dfa8b0a00085ee6d#T0002,283.06
ep_dfb6002234445faf,10000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r18,anchor,ep_dfb6002234445faf#T0017,343.79
ep_dfb6002234445faf,10000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r21,anchor,ep_dfb6002234445faf#T0020,349.76
ep_dfb6002234445faf,10000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r24,anchor,ep_dfb6002234445faf#T0023,355.71
ep_dfb6002234445faf,10000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r1,cold_target,ep_dfb6002234445faf#T0000,309.93
ep_dfb6002234445faf,10000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r2,cold_target,ep_dfb6002234445faf#T0001,311.93
ep_dfb6002234445faf,10000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r3,cold_target,ep_dfb6002234445faf#T0002,313.9
ep_dfb6002234445faf,10000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r4,cold_target,ep_dfb6002234445faf#T0003,315.88
ep_dfb6002234445faf,10000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r5,cold_target,ep_dfb6002234445faf#T0004,317.96
ep_dfb6002234445faf,10000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r6,cold_target,ep_dfb6002234445faf#T0005,319.95
ep_dfb6002234445faf,10000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r7,cold_target,ep_dfb6002234445faf#T0006,321.92
ep_dfb8545b419338b7,5000,mol_3e3fe40dbc9b9649,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2014.04.026#d7#p1#r16,anchor,ep_dfb8545b419338b7#T0015,283.35
ep_dfb8545b419338b7,5000,mol_3e3fe40dbc9b9649,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2014.04.026#d7#p1#r18,anchor,ep_dfb8545b419338b7#T0017,287.32
ep_dfb8545b419338b7,5000,mol_3e3fe40dbc9b9649,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2014.04.026#d7#p1#r21,anchor,ep_dfb8545b419338b7#T0020,293.27
ep_dfb8545b419338b7,5000,mol_3e3fe40dbc9b9649,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2014.04.026#d7#p1#r1,cold_target,ep_dfb8545b419338b7#T0000,253.9
ep_dfb8545b419338b7,5000,mol_3e3fe40dbc9b9649,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2014.04.026#d7#p1#r2,cold_target,ep_dfb8545b419338b7#T0001,255.85
ep_dfb8545b419338b7,5000,mol_3e3fe40dbc9b9649,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2014.04.026#d7#p1#r3,cold_target,ep_dfb8545b419338b7#T0002,257.81
ep_dfb8545b419338b7,5000,mol_3e3fe40dbc9b9649,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2014.04.026#d7#p1#r4,cold_target,ep_dfb8545b419338b7#T0003,260.03
ep_dfb8545b419338b7,5000,mol_3e3fe40dbc9b9649,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2014.04.026#d7#p1#r5,cold_target,ep_dfb8545b419338b7#T0004,261.7
ep_dfb8545b419338b7,5000,mol_3e3fe40dbc9b9649,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2014.04.026#d7#p1#r6,cold_target,ep_dfb8545b419338b7#T0005,263.65
ep_dfb8545b419338b7,5000,mol_3e3fe40dbc9b9649,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2014.04.026#d7#p1#r7,cold_target,ep_dfb8545b419338b7#T0006,265.63
ep_dfdbefab33661abc,20000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r18,anchor,ep_dfdbefab33661abc#T0017,343.79
ep_dfdbefab33661abc,20000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r21,anchor,ep_dfdbefab33661abc#T0020,349.76
ep_dfdbefab33661abc,20000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r24,anchor,ep_dfdbefab33661abc#T0023,355.71
ep_dfdbefab33661abc,20000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r1,cold_target,ep_dfdbefab33661abc#T0000,309.93
ep_dfdbefab33661abc,20000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r2,cold_target,ep_dfdbefab33661abc#T0001,311.93
ep_dfdbefab33661abc,20000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r3,cold_target,ep_dfdbefab33661abc#T0002,313.9
ep_dfdbefab33661abc,20000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r4,cold_target,ep_dfdbefab33661abc#T0003,315.88
ep_dfdbefab33661abc,20000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r5,cold_target,ep_dfdbefab33661abc#T0004,317.96
ep_dfdbefab33661abc,20000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r6,cold_target,ep_dfdbefab33661abc#T0005,319.95
ep_dfdbefab33661abc,20000,mol_d42c92066d82e698,grp_fd910654208f838e,validation,10.1016/j.jct.2014.06.002#d9#p1#r7,cold_target,ep_dfdbefab33661abc#T0006,321.92
ep_dffa6cf258aa26f9,20000,mol_1a01bcbf9578c5ef,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2018.07.020#d6#p1#r10,anchor,ep_dffa6cf258aa26f9#T0009,340.6
ep_dffa6cf258aa26f9,20000,mol_1a01bcbf9578c5ef,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2018.07.020#d6#p1#r8,anchor,ep_dffa6cf258aa26f9#T0007,330.6
ep_dffa6cf258aa26f9,20000,mol_1a01bcbf9578c5ef,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2018.07.020#d6#p1#r9,anchor,ep_dffa6cf258aa26f9#T0008,335.6
ep_dffa6cf258aa26f9,20000,mol_1a01bcbf9578c5ef,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2018.07.020#d6#p1#r1,cold_target,ep_dffa6cf258aa26f9#T0000,296
ep_dffa6cf258aa26f9,20000,mol_1a01bcbf9578c5ef,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2018.07.020#d6#p1#r2,cold_target,ep_dffa6cf258aa26f9#T0001,301
ep_dffa6cf258aa26f9,20000,mol_1a01bcbf9578c5ef,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2018.07.020#d6#p1#r3,cold_target,ep_dffa6cf258aa26f9#T0002,305.9
ep_e01447614a86cbf8,5000,mol_358e3bc57d6b1ebf,grp_358e3bc57d6b1ebf,validation,10.1016/j.jct.2015.03.011#d2#p1#r19,anchor,ep_e01447614a86cbf8#T0016,299
ep_e01447614a86cbf8,5000,mol_358e3bc57d6b1ebf,grp_358e3bc57d6b1ebf,validation,10.1016/j.jct.2015.03.011#d2#p1#r22,anchor,ep_e01447614a86cbf8#T0019,304.6
ep_e01447614a86cbf8,5000,mol_358e3bc57d6b1ebf,grp_358e3bc57d6b1ebf,validation,10.1016/j.jct.2015.03.011#d2#p1#r25,anchor,ep_e01447614a86cbf8#T0022,308.7
ep_e01447614a86cbf8,5000,mol_358e3bc57d6b1ebf,grp_358e3bc57d6b1ebf,validation,10.1016/j.jct.2015.03.011#d2#p1#r1,cold_target,ep_e01447614a86cbf8#T0000,276
ep_e01447614a86cbf8,5000,mol_358e3bc57d6b1ebf,grp_358e3bc57d6b1ebf,validation,10.1016/j.jct.2015.03.011#d2#p1#r10,cold_target,ep_e01447614a86cbf8#T0008,284.5
ep_e01447614a86cbf8,5000,mol_358e3bc57d6b1ebf,grp_358e3bc57d6b1ebf,validation,10.1016/j.jct.2015.03.011#d2#p1#r11,cold_target,ep_e01447614a86cbf8#T0008,284.5
ep_e01447614a86cbf8,5000,mol_358e3bc57d6b1ebf,grp_358e3bc57d6b1ebf,validation,10.1016/j.jct.2015.03.011#d2#p1#r2,cold_target,ep_e01447614a86cbf8#T0001,276.6
ep_e01447614a86cbf8,5000,mol_358e3bc57d6b1ebf,grp_358e3bc57d6b1ebf,validation,10.1016/j.jct.2015.03.011#d2#p1#r3,cold_target,ep_e01447614a86cbf8#T0002,277.6
ep_e01447614a86cbf8,5000,mol_358e3bc57d6b1ebf,grp_358e3bc57d6b1ebf,validation,10.1016/j.jct.2015.03.011#d2#p1#r4,cold_target,ep_e01447614a86cbf8#T0003,278.1
ep_e01447614a86cbf8,5000,mol_358e3bc57d6b1ebf,grp_358e3bc57d6b1ebf,validation,10.1016/j.jct.2015.03.011#d2#p1#r5,cold_target,ep_e01447614a86cbf8#T0004,279.3
ep_e01447614a86cbf8,5000,mol_358e3bc57d6b1ebf,grp_358e3bc57d6b1ebf,validation,10.1016/j.jct.2015.03.011#d2#p1#r6,cold_target,ep_e01447614a86cbf8#T0005,280.6
ep_e01447614a86cbf8,5000,mol_358e3bc57d6b1ebf,grp_358e3bc57d6b1ebf,validation,10.1016/j.jct.2015.03.011#d2#p1#r7,cold_target,ep_e01447614a86cbf8#T0006,282.4
ep_e01447614a86cbf8,5000,mol_358e3bc57d6b1ebf,grp_358e3bc57d6b1ebf,validation,10.1016/j.jct.2015.03.011#d2#p1#r8,cold_target,ep_e01447614a86cbf8#T0006,282.4
ep_e01447614a86cbf8,5000,mol_358e3bc57d6b1ebf,grp_358e3bc57d6b1ebf,validation,10.1016/j.jct.2015.03.011#d2#p1#r9,cold_target,ep_e01447614a86cbf8#T0007,283.2
ep_e036b6f30c803a66,20000,mol_12e118695cfaacad,grp_5dea7427c65d07c7,train,10.1016/j.jct.2015.08.023#d3#p1#r16,anchor,ep_e036b6f30c803a66#T0011,363.2
ep_e036b6f30c803a66,20000,mol_12e118695cfaacad,grp_5dea7427c65d07c7,train,10.1016/j.jct.2015.08.023#d3#p1#r24,anchor,ep_e036b6f30c803a66#T0009,343.18
ep_e036b6f30c803a66,20000,mol_12e118695cfaacad,grp_5dea7427c65d07c7,train,10.1016/j.jct.2015.08.023#d3#p1#r25,anchor,ep_e036b6f30c803a66#T0010,353.17
ep_e036b6f30c803a66,20000,mol_12e118695cfaacad,grp_5dea7427c65d07c7,train,10.1016/j.jct.2015.08.023#d3#p1#r1,cold_target,ep_e036b6f30c803a66#T0000,263.16
ep_e036b6f30c803a66,20000,mol_12e118695cfaacad,grp_5dea7427c65d07c7,train,10.1016/j.jct.2015.08.023#d3#p1#r17,cold_target,ep_e036b6f30c803a66#T0001,273.1
ep_e036b6f30c803a66,20000,mol_12e118695cfaacad,grp_5dea7427c65d07c7,train,10.1016/j.jct.2015.08.023#d3#p1#r18,cold_target,ep_e036b6f30c803a66#T0002,283.15
ep_e036b6f30c803a66,20000,mol_12e118695cfaacad,grp_5dea7427c65d07c7,train,10.1016/j.jct.2015.08.023#d3#p1#r2,cold_target,ep_e036b6f30c803a66#T0001,273.1
ep_e036b6f30c803a66,20000,mol_12e118695cfaacad,grp_5dea7427c65d07c7,train,10.1016/j.jct.2015.08.023#d3#p1#r3,cold_target,ep_e036b6f30c803a66#T0003,283.27
ep_e087498c7e7f5412,20000,mol_8ba34edb9356bbe8,grp_5dea7427c65d07c7,train,10.1021/je049561m#d6#p1#r11,anchor,ep_e087498c7e7f5412#T0009,298.3
ep_e087498c7e7f5412,20000,mol_8ba34edb9356bbe8,grp_5dea7427c65d07c7,train,10.1021/je049561m#d6#p1#r12,anchor,ep_e087498c7e7f5412#T0010,301.3
ep_e087498c7e7f5412,20000,mol_8ba34edb9356bbe8,grp_5dea7427c65d07c7,train,10.1021/je049561m#d6#p1#r14,anchor,ep_e087498c7e7f5412#T0012,306.2
ep_e087498c7e7f5412,20000,mol_8ba34edb9356bbe8,grp_5dea7427c65d07c7,train,10.1021/je049561m#d6#p1#r1,cold_target,ep_e087498c7e7f5412#T0000,274.4
ep_e087498c7e7f5412,20000,mol_8ba34edb9356bbe8,grp_5dea7427c65d07c7,train,10.1021/je049561m#d6#p1#r2,cold_target,ep_e087498c7e7f5412#T0001,274.8
ep_e087498c7e7f5412,20000,mol_8ba34edb9356bbe8,grp_5dea7427c65d07c7,train,10.1021/je049561m#d6#p1#r3,cold_target,ep_e087498c7e7f5412#T0002,276.5
ep_e087498c7e7f5412,20000,mol_8ba34edb9356bbe8,grp_5dea7427c65d07c7,train,10.1021/je049561m#d6#p1#r4,cold_target,ep_e087498c7e7f5412#T0003,279.5
ep_e087498c7e7f5412,20000,mol_8ba34edb9356bbe8,grp_5dea7427c65d07c7,train,10.1021/je049561m#d6#p1#r5,cold_target,ep_e087498c7e7f5412#T0004,282.4
ep_e0b1866f632caeb1,20000,mol_2634d93cfb57c01a,grp_05168514f8646cd3,test,10.1021/je049595u#d28#p1#r10,anchor,ep_e0b1866f632caeb1#T0009,404.974
ep_e0b1866f632caeb1,20000,mol_2634d93cfb57c01a,grp_05168514f8646cd3,test,10.1021/je049595u#d28#p1#r8,anchor,ep_e0b1866f632caeb1#T0007,384.976
ep_e0b1866f632caeb1,20000,mol_2634d93cfb57c01a,grp_05168514f8646cd3,test,10.1021/je049595u#d28#p1#r9,anchor,ep_e0b1866f632caeb1#T0008,394.974
ep_e0b1866f632caeb1,20000,mol_2634d93cfb57c01a,grp_05168514f8646cd3,test,10.1021/je049595u#d28#p1#r1,cold_target,ep_e0b1866f632caeb1#T0000,315.614
ep_e0b1866f632caeb1,20000,mol_2634d93cfb57c01a,grp_05168514f8646cd3,test,10.1021/je049595u#d28#p1#r2,cold_target,ep_e0b1866f632caeb1#T0001,324.984
ep_e0b1866f632caeb1,20000,mol_2634d93cfb57c01a,grp_05168514f8646cd3,test,10.1021/je049595u#d28#p1#r3,cold_target,ep_e0b1866f632caeb1#T0002,334.987
ep_e0ff07fcd971c300,5000,mol_7f19e9b39a1de529,grp_bcf7dc086ea12992,test,10.1021/je060224i#d1#p1#r12,anchor,ep_e0ff07fcd971c300#T0011,329.15
ep_e0ff07fcd971c300,5000,mol_7f19e9b39a1de529,grp_bcf7dc086ea12992,test,10.1021/je060224i#d1#p1#r14,anchor,ep_e0ff07fcd971c300#T0013,333.15
ep_e0ff07fcd971c300,5000,mol_7f19e9b39a1de529,grp_bcf7dc086ea12992,test,10.1021/je060224i#d1#p1#r16,anchor,ep_e0ff07fcd971c300#T0015,337.15
ep_e0ff07fcd971c300,5000,mol_7f19e9b39a1de529,grp_bcf7dc086ea12992,test,10.1021/je060224i#d1#p1#r1,cold_target,ep_e0ff07fcd971c300#T0000,307.15
ep_e0ff07fcd971c300,5000,mol_7f19e9b39a1de529,grp_bcf7dc086ea12992,test,10.1021/je060224i#d1#p1#r2,cold_target,ep_e0ff07fcd971c300#T0001,309.15
ep_e0ff07fcd971c300,5000,mol_7f19e9b39a1de529,grp_bcf7dc086ea12992,test,10.1021/je060224i#d1#p1#r3,cold_target,ep_e0ff07fcd971c300#T0002,311.15
ep_e0ff07fcd971c300,5000,mol_7f19e9b39a1de529,grp_bcf7dc086ea12992,test,10.1021/je060224i#d1#p1#r4,cold_target,ep_e0ff07fcd971c300#T0003,313.15
ep_e0ff07fcd971c300,5000,mol_7f19e9b39a1de529,grp_bcf7dc086ea12992,test,10.1021/je060224i#d1#p1#r5,cold_target,ep_e0ff07fcd971c300#T0004,315.15
ep_e1845b6816acf8a9,5000,mol_ed685a6001d3930a,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2018.07.020#d16#p1#r11,anchor,ep_e1845b6816acf8a9#T0010,344.9
ep_e1845b6816acf8a9,5000,mol_ed685a6001d3930a,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2018.07.020#d16#p1#r12,anchor,ep_e1845b6816acf8a9#T0011,350.8
ep_e1845b6816acf8a9,5000,mol_ed685a6001d3930a,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2018.07.020#d16#p1#r14,anchor,ep_e1845b6816acf8a9#T0013,360.8
ep_e1845b6816acf8a9,5000,mol_ed685a6001d3930a,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2018.07.020#d16#p1#r1,cold_target,ep_e1845b6816acf8a9#T0000,294.2
ep_e1845b6816acf8a9,5000,mol_ed685a6001d3930a,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2018.07.020#d16#p1#r2,cold_target,ep_e1845b6816acf8a9#T0001,295.2
ep_e1845b6816acf8a9,5000,mol_ed685a6001d3930a,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2018.07.020#d16#p1#r3,cold_target,ep_e1845b6816acf8a9#T0002,297.2
ep_e1845b6816acf8a9,5000,mol_ed685a6001d3930a,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2018.07.020#d16#p1#r4,cold_target,ep_e1845b6816acf8a9#T0003,303.2
ep_e1845b6816acf8a9,5000,mol_ed685a6001d3930a,grp_5ed1239f1de5ca2c,validation,10.1016/j.jct.2018.07.020#d16#p1#r5,cold_target,ep_e1845b6816acf8a9#T0004,309.1
ep_e1ecf2aa7adf5d63,20000,mol_b04b0d4c9f611351,grp_4cb2ec77bd45a869,test,10.1016/j.jct.2005.11.009#d1#p1#r12,anchor,ep_e1ecf2aa7adf5d63#T0010,314.2
ep_e1ecf2aa7adf5d63,20000,mol_b04b0d4c9f611351,grp_4cb2ec77bd45a869,test,10.1016/j.jct.2005.11.009#d1#p1#r13,anchor,ep_e1ecf2aa7adf5d63#T0011,317.3
ep_e1ecf2aa7adf5d63,20000,mol_b04b0d4c9f611351,grp_4cb2ec77bd45a869,test,10.1016/j.jct.2005.11.009#d1#p1#r15,anchor,ep_e1ecf2aa7adf5d63#T0013,323.2
ep_e1ecf2aa7adf5d63,20000,mol_b04b0d4c9f611351,grp_4cb2ec77bd45a869,test,10.1016/j.jct.2005.11.009#d1#p1#r1,cold_target,ep_e1ecf2aa7adf5d63#T0000,284.5
ep_e1ecf2aa7adf5d63,20000,mol_b04b0d4c9f611351,grp_4cb2ec77bd45a869,test,10.1016/j.jct.2005.11.009#d1#p1#r2,cold_target,ep_e1ecf2aa7adf5d63#T0001,287.5
ep_e1ecf2aa7adf5d63,20000,mol_b04b0d4c9f611351,grp_4cb2ec77bd45a869,test,10.1016/j.jct.2005.11.009#d1#p1#r3,cold_target,ep_e1ecf2aa7adf5d63#T0002,290.4
ep_e1ecf2aa7adf5d63,20000,mol_b04b0d4c9f611351,grp_4cb2ec77bd45a869,test,10.1016/j.jct.2005.11.009#d1#p1#r4,cold_target,ep_e1ecf2aa7adf5d63#T0003,293.35
ep_e1ecf2aa7adf5d63,20000,mol_b04b0d4c9f611351,grp_4cb2ec77bd45a869,test,10.1016/j.jct.2005.11.009#d1#p1#r5,cold_target,ep_e1ecf2aa7adf5d63#T0003,293.35
ep_e1ff1a29a7b1b5bd,5000,mol_c43b0ee134e86771,grp_5dea7427c65d07c7,train,10.1021/je800603z#d3#p1#r7,anchor,ep_e1ff1a29a7b1b5bd#T0006,333.11
ep_e1ff1a29a7b1b5bd,5000,mol_c43b0ee134e86771,grp_5dea7427c65d07c7,train,10.1021/je800603z#d3#p1#r8,anchor,ep_e1ff1a29a7b1b5bd#T0007,343.08
