molecule_id,inchi,source_name,source_inchikeys_json,rdkit_version,canonical_isomeric_smiles,rdkit_inchi,inchikey,connectivity_key,formula,fragments,net_formal_charge,contains_charged_atoms,radical_electrons,potential_stereo_count,unspecified_stereo_count,carboxylic_acid,exclusion_reasons,structure_eligible,physical_sample_identity_verified,component_id,split,has_calorimetry_candidate,has_cold_episode,pressure_rows_deduplicated,enthalpy_certified_count
mol_c75fad41ddce441e,"InChI=1S/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3",2-methoxyphenol,"[""LHGVFZTZFXWLCP-UHFFFAOYSA-N""]",2025.09.6,COc1ccccc1O,"InChI=1S/C7H8O2/c1-9-7-5-3-2-4-6(7)8/h2-5,8H,1H3",LHGVFZTZFXWLCP-UHFFFAOYSA-N,LHGVFZTZFXWLCP,C7H8O2,1,0,False,0,0,0,False,,True,False,grp_adfdafeead28201b,train,True,False,4,0
mol_c76ad85001d3e770,"InChI=1S/C13H12/c1-11-6-5-9-13(10-11)12-7-3-2-4-8-12/h2-10H,1H3",3-methylbiphenyl,"[""NPDIDUXTRAITDE-UHFFFAOYSA-N""]",2025.09.6,Cc1cccc(-c2ccccc2)c1,"InChI=1S/C13H12/c1-11-6-5-9-13(10-11)12-7-3-2-4-8-12/h2-10H,1H3",NPDIDUXTRAITDE-UHFFFAOYSA-N,NPDIDUXTRAITDE,C13H12,1,0,False,0,0,0,False,,True,False,grp_9a6e5ce866866615,validation,False,True,20,0
mol_c8b4e8db702910c7,"InChI=1S/C12H20O6/c1-5-12(6-16-9(2)13,7-17-10(3)14)8-18-11(4)15/h5-8H2,1-4H3","2-(acetoxymethyl)-2-ethylpropane-1,3-diyl diacetate","[""YTKGRNLQFINUJR-UHFFFAOYSA-N""]",2025.09.6,CCC(COC(C)=O)(COC(C)=O)COC(C)=O,"InChI=1S/C12H20O6/c1-5-12(6-16-9(2)13,7-17-10(3)14)8-18-11(4)15/h5-8H2,1-4H3",YTKGRNLQFINUJR-UHFFFAOYSA-N,YTKGRNLQFINUJR,C12H20O6,1,0,False,0,0,0,False,,True,False,grp_d7c19250fe9980b5,validation,False,False,11,0
mol_c8e0325536b00f47,"InChI=1S/C8H16O4/c1-3-10-4-5-11-6-7-12-8(2)9/h3-7H2,1-2H3",2-(2-ethoxyethoxy)ethyl acetate,"[""FPZWZCWUIYYYBU-UHFFFAOYSA-N""]",2025.09.6,CCOCCOCCOC(C)=O,"InChI=1S/C8H16O4/c1-3-10-4-5-11-6-7-12-8(2)9/h3-7H2,1-2H3",FPZWZCWUIYYYBU-UHFFFAOYSA-N,FPZWZCWUIYYYBU,C8H16O4,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,False,7,0
mol_c90c9223ac00ad0d,"InChI=1S/C7H8O/c1-6-2-4-7(8)5-3-6/h2-5,8H,1H3",4-methylphenol,"[""IWDCLRJOBJJRNH-UHFFFAOYSA-N""]",2025.09.6,Cc1ccc(O)cc1,"InChI=1S/C7H8O/c1-6-2-4-7(8)5-3-6/h2-5,8H,1H3",IWDCLRJOBJJRNH-UHFFFAOYSA-N,IWDCLRJOBJJRNH,C7H8O,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,False,1,0
mol_c9fe204405ee8e50,"InChI=1S/C5H8O2/c1-3-5(6)7-4-2/h3H,1,4H2,2H3",ethyl propenoate,"[""JIGUQPWFLRLWPJ-UHFFFAOYSA-N""]",2025.09.6,C=CC(=O)OCC,"InChI=1S/C5H8O2/c1-3-5(6)7-4-2/h3H,1,4H2,2H3",JIGUQPWFLRLWPJ-UHFFFAOYSA-N,JIGUQPWFLRLWPJ,C5H8O2,1,0,False,0,0,0,False,,True,False,grp_d765adb1eb55a46a,validation,False,True,10,0
mol_ca0440f5ec95bc5f,InChI=1S/C4H4S/c1-2-4-5-3-1/h1-4H,thiophene,"[""YTPLMLYBLZKORZ-UHFFFAOYSA-N""]",2025.09.6,c1ccsc1,InChI=1S/C4H4S/c1-2-4-5-3-1/h1-4H,YTPLMLYBLZKORZ-UHFFFAOYSA-N,YTPLMLYBLZKORZ,C4H4S,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,23,0
mol_ca3b44ec05c07486,"InChI=1S/C12H22S/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h11-12H,1-10H2",dicyclohexyl sulfide,"[""FTAORUVBXKFVDA-UHFFFAOYSA-N""]",2025.09.6,C1CCC(SC2CCCCC2)CC1,"InChI=1S/C12H22S/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h11-12H,1-10H2",FTAORUVBXKFVDA-UHFFFAOYSA-N,FTAORUVBXKFVDA,C12H22S,1,0,False,0,0,0,False,,True,False,grp_ca3b44ec05c07486,validation,False,True,12,0
mol_caae52dfde9f4474,"InChI=1S/C9H20O/c1-3-5-7-9(10)8-6-4-2/h9-10H,3-8H2,1-2H3",5-nonanol,"[""FCBBRODPXVPZAH-UHFFFAOYSA-N""]",2025.09.6,CCCCC(O)CCCC,"InChI=1S/C9H20O/c1-3-5-7-9(10)8-6-4-2/h9-10H,3-8H2,1-2H3",FCBBRODPXVPZAH-UHFFFAOYSA-N,FCBBRODPXVPZAH,C9H20O,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,14,0
mol_cad807bef9abf402,InChI=1S/C12H28N2/c13-11-9-7-5-3-1-2-4-6-8-10-12-14/h1-14H2,"1,12-dodecanediamine","[""QFTYSVGGYOXFRQ-UHFFFAOYSA-N""]",2025.09.6,NCCCCCCCCCCCCN,InChI=1S/C12H28N2/c13-11-9-7-5-3-1-2-4-6-8-10-12-14/h1-14H2,QFTYSVGGYOXFRQ-UHFFFAOYSA-N,QFTYSVGGYOXFRQ,C12H28N2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,False,14,0
mol_cb21e768ef2b1f0d,"InChI=1S/C10H16O2Si/c1-4-13(11-2,12-3)10-8-6-5-7-9-10/h5-9H,4H2,1-3H3",ethylphenyldimethoxysilane,"[""OWFNNCHTAVHPBL-UHFFFAOYSA-N""]",2025.09.6,CC[Si](OC)(OC)c1ccccc1,"InChI=1S/C10H16O2Si/c1-4-13(11-2,12-3)10-8-6-5-7-9-10/h5-9H,4H2,1-3H3",OWFNNCHTAVHPBL-UHFFFAOYSA-N,OWFNNCHTAVHPBL,C10H16O2Si,1,0,False,0,0,0,False,,True,False,grp_1cc8174be4e57d56,validation,False,True,11,0
mol_cb4bc58b27da9048,"InChI=1S/C6H11Br/c7-6-4-2-1-3-5-6/h6H,1-5H2",bromocyclohexane,"[""AQNQQHJNRPDOQV-UHFFFAOYSA-N""]",2025.09.6,BrC1CCCCC1,"InChI=1S/C6H11Br/c7-6-4-2-1-3-5-6/h6H,1-5H2",AQNQQHJNRPDOQV-UHFFFAOYSA-N,AQNQQHJNRPDOQV,C6H11Br,1,0,False,0,0,0,False,,True,False,grp_cb4bc58b27da9048,validation,False,False,12,0
mol_cba4c6228a6938ca,"InChI=1S/C9H18O/c1-3-5-7-9(10)8-6-4-2/h3-8H2,1-2H3",5-nonanone,"[""WSGCRAOTEDLMFQ-UHFFFAOYSA-N""]",2025.09.6,CCCCC(=O)CCCC,"InChI=1S/C9H18O/c1-3-5-7-9(10)8-6-4-2/h3-8H2,1-2H3",WSGCRAOTEDLMFQ-UHFFFAOYSA-N,WSGCRAOTEDLMFQ,C9H18O,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,True,39,0
mol_cc2fc42bf1c5d229,"InChI=1S/C5H14N2/c1-6-4-5-7(2)3/h6H,4-5H2,1-3H3","N,N,N'-trimethylethylenediamine","[""HVOYZOQVDYHUPF-UHFFFAOYSA-N""]",2025.09.6,CNCCN(C)C,"InChI=1S/C5H14N2/c1-6-4-5-7(2)3/h6H,4-5H2,1-3H3",HVOYZOQVDYHUPF-UHFFFAOYSA-N,HVOYZOQVDYHUPF,C5H14N2,1,0,False,0,0,0,False,,True,False,grp_fd16eb96ed948225,validation,False,True,11,0
mol_cc7d31c3ab545846,"InChI=1S/C8H8N2/c1-10-6-9-7-4-2-3-5-8(7)10/h2-6H,1H3",1-methylbenzimidazole,"[""FGYADSCZTQOAFK-UHFFFAOYSA-N""]",2025.09.6,Cn1cnc2ccccc21,"InChI=1S/C8H8N2/c1-10-6-9-7-4-2-3-5-8(7)10/h2-6H,1H3",FGYADSCZTQOAFK-UHFFFAOYSA-N,FGYADSCZTQOAFK,C8H8N2,1,0,False,0,0,0,False,,True,False,grp_5ed1239f1de5ca2c,validation,False,True,62,0
mol_cd1e13547e8fe175,"InChI=1S/C5H6N2/c1-5-4-6-2-3-7-5/h2-4H,1H3",2-methylpyrazine,"[""CAWHJQAVHZEVTJ-UHFFFAOYSA-N""]",2025.09.6,Cc1cnccn1,"InChI=1S/C5H6N2/c1-5-4-6-2-3-7-5/h2-4H,1H3",CAWHJQAVHZEVTJ-UHFFFAOYSA-N,CAWHJQAVHZEVTJ,C5H6N2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,10,0
mol_cd763b71083e146a,"InChI=1S/C13H28N2/c1-6-7-8-14-11-9-12(2,3)15-13(4,5)10-11/h11,14-15H,6-10H2,1-5H3","N-butyl-2,2,6,6-tetramethylpiperidin-4-amine","[""FDAKZQLBIFPGSV-UHFFFAOYSA-N""]",2025.09.6,CCCCNC1CC(C)(C)NC(C)(C)C1,"InChI=1S/C13H28N2/c1-6-7-8-14-11-9-12(2,3)15-13(4,5)10-11/h11,14-15H,6-10H2,1-5H3",FDAKZQLBIFPGSV-UHFFFAOYSA-N,FDAKZQLBIFPGSV,C13H28N2,1,0,False,0,0,0,False,,True,False,grp_cd763b71083e146a,test,False,False,5,0
mol_cdcd3722df880b7b,InChI=1S/C3H10N2/c4-2-1-3-5/h1-5H2,"1,3-propanediamine","[""XFNJVJPLKCPIBV-UHFFFAOYSA-N""]",2025.09.6,NCCCN,InChI=1S/C3H10N2/c4-2-1-3-5/h1-5H2,XFNJVJPLKCPIBV-UHFFFAOYSA-N,XFNJVJPLKCPIBV,C3H10N2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,True,83,0
mol_cdd9b2a6aac67d70,"InChI=1S/C6H15NO2/c1-7(2)3-5-9-6-4-8/h8H,3-6H2,1-2H3",2-(2-dimethylaminoethoxy)ethanol,"[""YSAANLSYLSUVHB-UHFFFAOYSA-N""]",2025.09.6,CN(C)CCOCCO,"InChI=1S/C6H15NO2/c1-7(2)3-5-9-6-4-8/h8H,3-6H2,1-2H3",YSAANLSYLSUVHB-UHFFFAOYSA-N,YSAANLSYLSUVHB,C6H15NO2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,41,0
mol_cdea8ee7666036ab,"InChI=1S/C6H15N/c1-3-5-7-6-4-2/h7H,3-6H2,1-2H3",dipropylamine,"[""WEHWNAOGRSTTBQ-UHFFFAOYSA-N""]",2025.09.6,CCCNCCC,"InChI=1S/C6H15N/c1-3-5-7-6-4-2/h7H,3-6H2,1-2H3",WEHWNAOGRSTTBQ-UHFFFAOYSA-N,WEHWNAOGRSTTBQ,C6H15N,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,6,0
mol_ce50f4cf8290e782,"InChI=1S/C2H4O2/c3-1-2-4/h1,4H,2H2",2-hydroxyacetaldehyde,"[""WGCNASOHLSPBMP-UHFFFAOYSA-N""]",2025.09.6,O=CCO,"InChI=1S/C2H4O2/c3-1-2-4/h1,4H,2H2",WGCNASOHLSPBMP-UHFFFAOYSA-N,WGCNASOHLSPBMP,C2H4O2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,15,0
mol_ce86a4b54495b02c,InChI=1S/C5H10O/c1-2-4-6-5-3-1/h1-5H2,tetrahydropyran,"[""DHXVGJBLRPWPCS-UHFFFAOYSA-N""]",2025.09.6,C1CCOCC1,InChI=1S/C5H10O/c1-2-4-6-5-3-1/h1-5H2,DHXVGJBLRPWPCS-UHFFFAOYSA-N,DHXVGJBLRPWPCS,C5H10O,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,28,0
mol_cee7ca25fc127d19,"InChI=1S/C8H24O4Si4/c1-13(2)9-14(3,4)11-16(7,8)12-15(5,6)10-13/h1-8H3",octamethylcyclotetrasiloxane,"[""HMMGMWAXVFQUOA-UHFFFAOYSA-N""]",2025.09.6,C[Si]1(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O1,"InChI=1S/C8H24O4Si4/c1-13(2)9-14(3,4)11-16(7,8)12-15(5,6)10-13/h1-8H3",HMMGMWAXVFQUOA-UHFFFAOYSA-N,HMMGMWAXVFQUOA,C8H24O4Si4,1,0,False,0,0,0,False,,True,False,grp_1832a9cc7ea0a691,test,True,True,19,0
mol_cf0b37e316ba5ed0,"InChI=1S/C7H12O2/c1-3-5-6-9-7(8)4-2/h4H,2-3,5-6H2,1H3",butyl 2-propenoate,"[""CQEYYJKEWSMYFG-UHFFFAOYSA-N""]",2025.09.6,C=CC(=O)OCCCC,"InChI=1S/C7H12O2/c1-3-5-6-9-7(8)4-2/h4H,2-3,5-6H2,1H3",CQEYYJKEWSMYFG-UHFFFAOYSA-N,CQEYYJKEWSMYFG,C7H12O2,1,0,False,0,0,0,False,,True,False,grp_d765adb1eb55a46a,validation,False,True,19,0
mol_cf369ca199c477af,"InChI=1S/C9H16N2/c1-2-3-4-5-7-11-8-6-10-9-11/h6,8-9H,2-5,7H2,1H3",1-hexylimidazole,"[""KGWVFQAPOGAVRF-UHFFFAOYSA-N""]",2025.09.6,CCCCCCn1ccnc1,"InChI=1S/C9H16N2/c1-2-3-4-5-7-11-8-6-10-9-11/h6,8-9H,2-5,7H2,1H3",KGWVFQAPOGAVRF-UHFFFAOYSA-N,KGWVFQAPOGAVRF,C9H16N2,1,0,False,0,0,0,False,,True,False,grp_554ad3ddcfbe3579,test,False,True,31,0
mol_cf8f354d990ebe29,"InChI=1S/C14H30O/c1-7-8-9-10-11-15-14(5,6)12-13(2,3)4/h7-12H2,1-6H3","pentane, 2-hexoxy-2,4,4-trimethyl-","[""IQAABZUKUXMNOI-UHFFFAOYSA-N""]",2025.09.6,CCCCCCOC(C)(C)CC(C)(C)C,"InChI=1S/C14H30O/c1-7-8-9-10-11-15-14(5,6)12-13(2,3)4/h7-12H2,1-6H3",IQAABZUKUXMNOI-UHFFFAOYSA-N,IQAABZUKUXMNOI,C14H30O,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,11,0
mol_cfce057605ba3a8f,"InChI=1S/C6H5ClO/c7-5-3-1-2-4-6(5)8/h1-4,8H",2-chlorophenol,"[""ISPYQTSUDJAMAB-UHFFFAOYSA-N""]",2025.09.6,Oc1ccccc1Cl,"InChI=1S/C6H5ClO/c7-5-3-1-2-4-6(5)8/h1-4,8H",ISPYQTSUDJAMAB-UHFFFAOYSA-N,ISPYQTSUDJAMAB,C6H5ClO,1,0,False,0,0,0,False,,True,False,grp_5085cd785cc4c7f4,test,False,True,12,0
mol_d0131e7bbb5402ea,"InChI=1S/C12H11N/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h1-10,13H",diphenylamine,"[""DMBHHRLKUKUOEG-UHFFFAOYSA-N""]",2025.09.6,c1ccc(Nc2ccccc2)cc1,"InChI=1S/C12H11N/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12/h1-10,13H",DMBHHRLKUKUOEG-UHFFFAOYSA-N,DMBHHRLKUKUOEG,C12H11N,1,0,False,0,0,0,False,,True,False,grp_d0131e7bbb5402ea,test,False,True,19,0
mol_d064518a6abf0367,"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",1-methoxy-4-methylbenzene,"[""CHLICZRVGGXEOD-UHFFFAOYSA-N""]",2025.09.6,COc1ccc(C)cc1,"InChI=1S/C8H10O/c1-7-3-5-8(9-2)6-4-7/h3-6H,1-2H3",CHLICZRVGGXEOD-UHFFFAOYSA-N,CHLICZRVGGXEOD,C8H10O,1,0,False,0,0,0,False,,True,False,grp_2ccb72ac35a31331,train,False,True,21,0
mol_d079a9561d9d2641,"InChI=1S/C12H24O2/c1-3-4-5-6-7-8-9-10-11-12(13)14-2/h3-11H2,1-2H3",methyl undecanoate,"[""XPQPWPZFBULGKT-UHFFFAOYSA-N""]",2025.09.6,CCCCCCCCCCC(=O)OC,"InChI=1S/C12H24O2/c1-3-4-5-6-7-8-9-10-11-12(13)14-2/h3-11H2,1-2H3",XPQPWPZFBULGKT-UHFFFAOYSA-N,XPQPWPZFBULGKT,C12H24O2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,16,0
mol_d0ac62ff38c09f37,"InChI=1S/C12H20O2Si/c1-5-13-15(4,14-6-2)12-9-7-8-11(3)10-12/h7-10H,5-6H2,1-4H3",diethoxy(methyl)(m-tolyl)silane,"[""SYTYNUJGCDXZRX-UHFFFAOYSA-N""]",2025.09.6,CCO[Si](C)(OCC)c1cccc(C)c1,"InChI=1S/C12H20O2Si/c1-5-13-15(4,14-6-2)12-9-7-8-11(3)10-12/h7-10H,5-6H2,1-4H3",SYTYNUJGCDXZRX-UHFFFAOYSA-N,SYTYNUJGCDXZRX,C12H20O2Si,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,11,0
mol_d0ceddc379a4671f,"InChI=1S/C3H9NO/c1-5-3-2-4/h2-4H2,1H3",2-methoxyethylamine,"[""ASUDFOJKTJLAIK-UHFFFAOYSA-N""]",2025.09.6,COCCN,"InChI=1S/C3H9NO/c1-5-3-2-4/h2-4H2,1H3",ASUDFOJKTJLAIK-UHFFFAOYSA-N,ASUDFOJKTJLAIK,C3H9NO,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,11,0
mol_d1cff4074d63e826,InChI=1S/C6H4ClF/c7-5-3-1-2-4-6(5)8/h1-4H,1-chloro-2-fluorobenzene,"[""ZCJAYDKWZAWMPR-UHFFFAOYSA-N""]",2025.09.6,Fc1ccccc1Cl,InChI=1S/C6H4ClF/c7-5-3-1-2-4-6(5)8/h1-4H,ZCJAYDKWZAWMPR-UHFFFAOYSA-N,ZCJAYDKWZAWMPR,C6H4ClF,1,0,False,0,0,0,False,,True,False,grp_468c9a97902f6f3f,test,False,True,19,0
mol_d256cec7b59305ff,InChI=1S/C4H8O/c1-2-4-5-3-1/h1-4H2,tetrahydrofuran,"[""WYURNTSHIVDZCO-UHFFFAOYSA-N""]",2025.09.6,C1CCOC1,InChI=1S/C4H8O/c1-2-4-5-3-1/h1-4H2,WYURNTSHIVDZCO-UHFFFAOYSA-N,WYURNTSHIVDZCO,C4H8O,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,34,0
mol_d2d85289da26a082,"InChI=1S/C4H9Cl/c1-2-3-4-5/h2-4H2,1H3",1-chlorobutane,"[""VFWCMGCRMGJXDK-UHFFFAOYSA-N""]",2025.09.6,CCCCCl,"InChI=1S/C4H9Cl/c1-2-3-4-5/h2-4H2,1H3",VFWCMGCRMGJXDK-UHFFFAOYSA-N,VFWCMGCRMGJXDK,C4H9Cl,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,False,16,0
mol_d30fee621c3357b6,"InChI=1S/C8H18O/c1-7(2)5-9-6-8(3)4/h7-8H,5-6H2,1-4H3",diisobutyl ether,"[""SZNYYWIUQFZLLT-UHFFFAOYSA-N""]",2025.09.6,CC(C)COCC(C)C,"InChI=1S/C8H18O/c1-7(2)5-9-6-8(3)4/h7-8H,5-6H2,1-4H3",SZNYYWIUQFZLLT-UHFFFAOYSA-N,SZNYYWIUQFZLLT,C8H18O,1,0,False,0,0,0,False,,True,False,grp_d30fee621c3357b6,validation,False,False,3,0
mol_d3125f71fb8f9281,"InChI=1S/C4H10O2/c5-3-1-2-4-6/h5-6H,1-4H2","1,4-butanediol","[""WERYXYBDKMZEQL-UHFFFAOYSA-N""]",2025.09.6,OCCCCO,"InChI=1S/C4H10O2/c5-3-1-2-4-6/h5-6H,1-4H2",WERYXYBDKMZEQL-UHFFFAOYSA-N,WERYXYBDKMZEQL,C4H10O2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,True,22,0
mol_d33c3680c5c0ca0a,"InChI=1S/C6H8N2/c1-5-3-2-4-8-6(5)7/h2-4H,1H3,(H2,7,8)",2-amino-3-methylpyridine,"[""RGDQRXPEZUNWHX-UHFFFAOYSA-N""]",2025.09.6,Cc1cccnc1N,"InChI=1S/C6H8N2/c1-5-3-2-4-8-6(5)7/h2-4H,1H3,(H2,7,8)",RGDQRXPEZUNWHX-UHFFFAOYSA-N,RGDQRXPEZUNWHX,C6H8N2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,24,0
mol_d395bc83f11503fd,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3","2,2,4-trimethylpentane","[""NHTMVDHEPJAVLT-UHFFFAOYSA-N""]",2025.09.6,CC(C)CC(C)(C)C,"InChI=1S/C8H18/c1-7(2)6-8(3,4)5/h7H,6H2,1-5H3",NHTMVDHEPJAVLT-UHFFFAOYSA-N,NHTMVDHEPJAVLT,C8H18,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,True,24,0
mol_d40206d67276aa8c,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3","1,3-dimethylbenzene","[""IVSZLXZYQVIEFR-UHFFFAOYSA-N""]",2025.09.6,Cc1cccc(C)c1,"InChI=1S/C8H10/c1-7-4-3-5-8(2)6-7/h3-6H,1-2H3",IVSZLXZYQVIEFR-UHFFFAOYSA-N,IVSZLXZYQVIEFR,C8H10,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,True,True,39,0
mol_d42c92066d82e698,"InChI=1S/C9H10O3/c1-11-8-5-3-7(4-6-8)9(10)12-2/h3-6H,1-2H3",methyl 4-methoxybenzoate,"[""DDIZAANNODHTRB-UHFFFAOYSA-N""]",2025.09.6,COC(=O)c1ccc(OC)cc1,"InChI=1S/C9H10O3/c1-11-8-5-3-7(4-6-8)9(10)12-2/h3-6H,1-2H3",DDIZAANNODHTRB-UHFFFAOYSA-N,DDIZAANNODHTRB,C9H10O3,1,0,False,0,0,0,False,,True,False,grp_fd910654208f838e,validation,False,True,24,0
mol_d4445907461eb33b,"InChI=1S/C12H14O4/c1-3-15-11(13)9-7-5-6-8-10(9)12(14)16-4-2/h5-8H,3-4H2,1-2H3",diethyl phthalate,"[""FLKPEMZONWLCSK-UHFFFAOYSA-N""]",2025.09.6,CCOC(=O)c1ccccc1C(=O)OCC,"InChI=1S/C12H14O4/c1-3-15-11(13)9-7-5-6-8-10(9)12(14)16-4-2/h5-8H,3-4H2,1-2H3",FLKPEMZONWLCSK-UHFFFAOYSA-N,FLKPEMZONWLCSK,C12H14O4,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,58,0
mol_d4ef113b8d2f1614,"InChI=1S/C10H13BrO/c1-8(2)7-12-10-5-3-9(11)4-6-10/h3-6,8H,7H2,1-2H3",1-bromo-4-isobutoxybenzene,"[""FMAIALVMJJUXSB-UHFFFAOYSA-N""]",2025.09.6,CC(C)COc1ccc(Br)cc1,"InChI=1S/C10H13BrO/c1-8(2)7-12-10-5-3-9(11)4-6-10/h3-6,8H,7H2,1-2H3",FMAIALVMJJUXSB-UHFFFAOYSA-N,FMAIALVMJJUXSB,C10H13BrO,1,0,False,0,0,0,False,,True,False,grp_01b36fcba0323968,validation,False,True,16,0
mol_d5352051e8c4f61f,"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",1-bromo-2-(2-methoxyethoxy)benzene,"[""YQNVKSQBACJWHD-UHFFFAOYSA-N""]",2025.09.6,COCCOc1ccccc1Br,"InChI=1S/C9H11BrO2/c1-11-6-7-12-9-5-3-2-4-8(9)10/h2-5H,6-7H2,1H3",YQNVKSQBACJWHD-UHFFFAOYSA-N,YQNVKSQBACJWHD,C9H11BrO2,1,0,False,0,0,0,False,,True,False,grp_95988f9c4708b4b0,test,False,True,22,0
mol_d55f9f8651b87aeb,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3-7,11H,1-2H3/b4-3+",2-methoxy-4-(1E)-1-propen-1-yl-phenol,"[""BJIOGJUNALELMI-ONEGZZNKSA-N""]",2025.09.6,C/C=C/c1ccc(O)c(OC)c1,"InChI=1S/C10H12O2/c1-3-4-8-5-6-9(11)10(7-8)12-2/h3-7,11H,1-2H3/b4-3+",BJIOGJUNALELMI-ONEGZZNKSA-N,BJIOGJUNALELMI,C10H12O2,1,0,False,0,1,0,False,,True,False,grp_a2fcc12936d735c8,train,False,True,20,0
mol_d57bff6112d57ec0,"InChI=1S/C12H20O2Si/c1-4-13-15(6-3,14-5-2)12-10-8-7-9-11-12/h7-11H,4-6H2,1-3H3",diethoxy(ethyl)(phenyl)silane,"[""UYJVWFZJQXTYLG-UHFFFAOYSA-N""]",2025.09.6,CCO[Si](CC)(OCC)c1ccccc1,"InChI=1S/C12H20O2Si/c1-4-13-15(6-3,14-5-2)12-10-8-7-9-11-12/h7-11H,4-6H2,1-3H3",UYJVWFZJQXTYLG-UHFFFAOYSA-N,UYJVWFZJQXTYLG,C12H20O2Si,1,0,False,0,0,0,False,,True,False,grp_1cc8174be4e57d56,validation,False,False,5,0
mol_d6ae19349f751551,"InChI=1S/C7H14O2/c1-2-3-4-5-6-9-7-8/h7H,2-6H2,1H3",hexyl methanoate,"[""OUGPMNMLWKSBRI-UHFFFAOYSA-N""]",2025.09.6,CCCCCCOC=O,"InChI=1S/C7H14O2/c1-2-3-4-5-6-9-7-8/h7H,2-6H2,1H3",OUGPMNMLWKSBRI-UHFFFAOYSA-N,OUGPMNMLWKSBRI,C7H14O2,1,0,False,0,0,0,False,,True,False,grp_5dea7427c65d07c7,train,False,True,14,0
mol_d6b8092c9c9b4a40,"InChI=1S/C9H10O2/c1-7-3-5-8(6-4-7)9(10)11-2/h3-6H,1-2H3",methyl 4-methylbenzoate,"[""QSSJZLPUHJDYKF-UHFFFAOYSA-N""]",2025.09.6,COC(=O)c1ccc(C)cc1,"InChI=1S/C9H10O2/c1-7-3-5-8(6-4-7)9(10)11-2/h3-6H,1-2H3",QSSJZLPUHJDYKF-UHFFFAOYSA-N,QSSJZLPUHJDYKF,C9H10O2,1,0,False,0,0,0,False,,True,False,grp_1ee21e819b209e57,test,False,True,29,0
mol_d8a68c6cf575f9d8,"InChI=1S/C15H28N2/c1-2-3-4-5-6-7-8-9-10-11-13-17-14-12-16-15-17/h12,14-15H,2-11,13H2,1H3",1-dodecyl-1H-imidazole,"[""JMTFLSQHQSFNTE-UHFFFAOYSA-N""]",2025.09.6,CCCCCCCCCCCCn1ccnc1,"InChI=1S/C15H28N2/c1-2-3-4-5-6-7-8-9-10-11-13-17-14-12-16-15-17/h12,14-15H,2-11,13H2,1H3",JMTFLSQHQSFNTE-UHFFFAOYSA-N,JMTFLSQHQSFNTE,C15H28N2,1,0,False,0,0,0,False,,True,False,grp_554ad3ddcfbe3579,test,False,False,15,0
