molecule_a,molecule_b,kind,key,similarity
mol_935376490ad66f6e,mol_6e1072b3e8e99a61,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.8
mol_935376490ad66f6e,mol_177310732327f8e6,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.8
mol_935376490ad66f6e,mol_04b975dcc163284d,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_935376490ad66f6e,mol_9da490861744c9f8,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.8
mol_935376490ad66f6e,mol_d079a9561d9d2641,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_935376490ad66f6e,mol_5e1a76b3fc001a63,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_935376490ad66f6e,mol_71d239be146a61dd,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_935376490ad66f6e,mol_bace9c8b75de2210,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_935376490ad66f6e,mol_132e4cfc5e4bd727,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_935376490ad66f6e,mol_7adb2b6d969696ae,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_935376490ad66f6e,mol_bbb0421bb336b7e6,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_935376490ad66f6e,mol_2c8fece1c354948f,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.8095238095238095
mol_935376490ad66f6e,mol_41edcf15887aae47,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.95
mol_935376490ad66f6e,mol_0598ed94e921fa46,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.75
mol_935376490ad66f6e,mol_4ffa7abfb5a2e402,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_935376490ad66f6e,mol_bd2ed19f55eb1e21,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.8
mol_98688aad6777a901,mol_4430dd0cb0a3c055,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_98688aad6777a901,mol_304fa968ee31b51b,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.72
mol_98688aad6777a901,mol_5acfd4736e755185,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.8181818181818182
mol_98688aad6777a901,mol_a52eb3ec1414bb0f,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.9523809523809523
mol_7ea8ab72c1e55be3,mol_853d5f3f7f788765,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.7
mol_3fd637a4d667fe51,mol_a3ab0bd2d4d80422,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_3fd637a4d667fe51,mol_58c591d9024d1c78,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_3fd637a4d667fe51,mol_7a77950532c8e700,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_3fd637a4d667fe51,mol_bf39f6deed5d4b6a,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_3fd637a4d667fe51,mol_54f775b9989c3033,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_3fd637a4d667fe51,mol_b859097b55ec40b9,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_3fd637a4d667fe51,mol_6fb10df1545ca2d8,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_3fd637a4d667fe51,mol_b73eb28e83f057b0,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_3fd637a4d667fe51,mol_866fb9c9956bdce9,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_3fd637a4d667fe51,mol_c26df780d586cbf1,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_3fd637a4d667fe51,mol_e9e23b59358f5358,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_3fd637a4d667fe51,mol_53217b7c973288fe,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_3fd637a4d667fe51,mol_1bf941bfa23883d2,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_3fd637a4d667fe51,mol_2ea49b3823ebd7ad,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.875
mol_3fd637a4d667fe51,mol_538c4f0d7c4ce97e,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_3fd637a4d667fe51,mol_913f04ec4de50c29,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_fe38c48a132d8ec5,mol_2e538f5e181d5946,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_fe38c48a132d8ec5,mol_a557d965b4ca95e1,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_fe38c48a132d8ec5,mol_670136e04246f1d5,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.7142857142857143
mol_fe38c48a132d8ec5,mol_435971c8aa9ce0da,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.9230769230769231
mol_fe38c48a132d8ec5,mol_b8293313f61ea38f,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_fe38c48a132d8ec5,mol_e687bcf74e76aad5,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_fe38c48a132d8ec5,mol_a39fe39f3d910b4e,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_4eadf0af1849f947,mol_e918295dc5dd314a,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.7
mol_8379af02d3d57cb3,mol_6a1b88d7d4729d66,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.7333333333333333
mol_07c782a462a50ac6,mol_32e4362dde7a3ed7,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_07c782a462a50ac6,mol_3102cb64a36fdac1,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_07c782a462a50ac6,mol_cad807bef9abf402,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_07c782a462a50ac6,mol_47abed7f530ce168,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.875
mol_07c782a462a50ac6,mol_ea8ab19c57483e79,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_07c782a462a50ac6,mol_61fcafdd88a47b4b,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_07c782a462a50ac6,mol_449e356636794f41,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_07c782a462a50ac6,mol_09c6576738d86b71,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_9cc087861df9b063,mol_b481989aff76b7b5,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.7272727272727273
mol_01b986fbe8e4d3e5,mol_4f518c4827747974,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.7647058823529411
mol_01b986fbe8e4d3e5,mol_7a16410ce17aa41e,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,0.9375
mol_01b986fbe8e4d3e5,mol_5fdb3f96e8ca0576,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_01b986fbe8e4d3e5,mol_214efcd2971bdb13,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_01b986fbe8e4d3e5,mol_3d3be792b2873832,morgan_similarity_ge_threshold,ECFP4_2048_no_chirality,1.0
mol_520d932204fca4b7,mol_69df6d03bf2d6749,same_pressure_DOI,10.1016/j.fluid.2004.02.021,
mol_520d932204fca4b7,mol_b1820f534fb61402,same_pressure_DOI,10.1016/j.fluid.2004.02.021,
mol_8b6a2383c538f690,mol_c30b4ae49b848357,same_pressure_DOI,10.1016/j.fluid.2004.10.022,
mol_8b6a2383c538f690,mol_f47a1833e8cb8ad4,same_pressure_DOI,10.1016/j.fluid.2004.10.022,
mol_8b6a2383c538f690,mol_754b018a16a84522,same_pressure_DOI,10.1016/j.fluid.2004.10.022,
mol_520d932204fca4b7,mol_69df6d03bf2d6749,same_pressure_DOI,10.1016/j.fluid.2004.10.025,
mol_520d932204fca4b7,mol_c555c47fe3d2bf7e,same_pressure_DOI,10.1016/j.fluid.2004.10.025,
mol_595c30aafafcc9d0,mol_d4ef113b8d2f1614,same_pressure_DOI,10.1016/j.fluid.2004.11.024,
mol_595c30aafafcc9d0,mol_ddc649f61c120dd1,same_pressure_DOI,10.1016/j.fluid.2004.11.024,
mol_595c30aafafcc9d0,mol_63bef98299ee7018,same_pressure_DOI,10.1016/j.fluid.2004.11.024,
mol_2465ec339bda2cbb,mol_cdea8ee7666036ab,same_pressure_DOI,10.1016/j.fluid.2005.01.013,
mol_301adda8d033e6ed,mol_254632a1b45edabf,same_pressure_DOI,10.1016/j.fluid.2005.02.015,
mol_b4b87befe28d84ce,mol_83a135e5c50b66c1,same_pressure_DOI,10.1016/j.fluid.2005.03.016,
mol_b4b87befe28d84ce,mol_c30b4ae49b848357,same_pressure_DOI,10.1016/j.fluid.2005.03.016,
mol_df36260e25a0f59a,mol_046f2add717f4221,same_pressure_DOI,10.1016/j.fluid.2005.05.003,
mol_df36260e25a0f59a,mol_b44b37c017007981,same_pressure_DOI,10.1016/j.fluid.2005.05.003,
mol_df36260e25a0f59a,mol_913f04ec4de50c29,same_pressure_DOI,10.1016/j.fluid.2005.05.003,
mol_b4b87befe28d84ce,mol_2465ec339bda2cbb,same_pressure_DOI,10.1016/j.fluid.2005.07.008,
mol_b4b87befe28d84ce,mol_b1820f534fb61402,same_pressure_DOI,10.1016/j.fluid.2005.07.008,
mol_b4b87befe28d84ce,mol_6dc54388549b234e,same_pressure_DOI,10.1016/j.fluid.2005.07.008,
mol_b44b37c017007981,mol_34651b4ffde1812d,same_pressure_DOI,10.1016/j.fluid.2005.11.016,
mol_b44b37c017007981,mol_dee0d48887c32f73,same_pressure_DOI,10.1016/j.fluid.2005.11.016,
mol_b44b37c017007981,mol_6a1b88d7d4729d66,same_pressure_DOI,10.1016/j.fluid.2005.11.026,
mol_2465ec339bda2cbb,mol_670136e04246f1d5,same_pressure_DOI,10.1016/j.fluid.2006.06.017,
mol_2465ec339bda2cbb,mol_e82f68770fb0a3fb,same_pressure_DOI,10.1016/j.fluid.2006.06.017,
mol_2465ec339bda2cbb,mol_6a1b88d7d4729d66,same_pressure_DOI,10.1016/j.fluid.2006.06.017,
mol_896a74ad0b2a7fde,mol_992b64716911837c,same_pressure_DOI,10.1016/j.fluid.2006.08.007,
mol_896a74ad0b2a7fde,mol_542abc656d17b475,same_pressure_DOI,10.1016/j.fluid.2006.08.007,
mol_a82c5379fe350441,mol_efa9f86fc8afad84,same_pressure_DOI,10.1016/j.fluid.2006.09.001,
mol_a82c5379fe350441,mol_d5352051e8c4f61f,same_pressure_DOI,10.1016/j.fluid.2006.09.001,
mol_f51a4721c0180b07,mol_7f16353bb5c6b431,same_pressure_DOI,10.1016/j.fluid.2006.09.024,
mol_7663493163cbdca1,mol_953db3858ca974a4,same_pressure_DOI,10.1016/j.fluid.2006.10.024,
mol_7663493163cbdca1,mol_ce86a4b54495b02c,same_pressure_DOI,10.1016/j.fluid.2006.10.024,
mol_7663493163cbdca1,mol_528932d2a9841ae7,same_pressure_DOI,10.1016/j.fluid.2006.10.024,
mol_4e6567a0dc6bd494,mol_b44b37c017007981,same_pressure_DOI,10.1016/j.fluid.2007.03.017,
mol_4e6567a0dc6bd494,mol_d40206d67276aa8c,same_pressure_DOI,10.1016/j.fluid.2007.03.017,
mol_3590edb9884753b9,mol_8b1506317bbf83e8,same_pressure_DOI,10.1016/j.fluid.2007.05.030,
mol_3590edb9884753b9,mol_4d4b5cd67503629b,same_pressure_DOI,10.1016/j.fluid.2007.05.030,
mol_8af87cc50053180a,mol_ba47d645467f5987,same_pressure_DOI,10.1016/j.fluid.2007.07.013,
mol_8af87cc50053180a,mol_c187c0fbd800fefd,same_pressure_DOI,10.1016/j.fluid.2007.07.013,
mol_024c11ca89792376,mol_542abc656d17b475,same_pressure_DOI,10.1016/j.fluid.2007.09.002,
mol_024c11ca89792376,mol_5c9fb1beda5bb985,same_pressure_DOI,10.1016/j.fluid.2007.09.002,
mol_024c11ca89792376,mol_6a1b88d7d4729d66,same_pressure_DOI,10.1016/j.fluid.2007.09.002,
mol_8b6a2383c538f690,mol_953db3858ca974a4,same_pressure_DOI,10.1016/j.fluid.2007.11.002,
mol_8568098f87e46d1f,mol_2c8fece1c354948f,same_pressure_DOI,10.1016/j.fluid.2008.02.001,
mol_8568098f87e46d1f,mol_41edcf15887aae47,same_pressure_DOI,10.1016/j.fluid.2008.02.001,
mol_8568098f87e46d1f,mol_5362c7a729bf211e,same_pressure_DOI,10.1016/j.fluid.2008.02.001,
mol_8568098f87e46d1f,mol_765dc30ffee1ee3b,same_pressure_DOI,10.1016/j.fluid.2008.02.001,
mol_8568098f87e46d1f,mol_4ffa7abfb5a2e402,same_pressure_DOI,10.1016/j.fluid.2008.02.001,
mol_8568098f87e46d1f,mol_a88bcd30dca14fa1,same_pressure_DOI,10.1016/j.fluid.2008.02.001,
mol_8568098f87e46d1f,mol_f64a37f4f13cc997,same_pressure_DOI,10.1016/j.fluid.2008.02.001,
mol_8568098f87e46d1f,mol_f805442db4c4ce39,same_pressure_DOI,10.1016/j.fluid.2008.02.001,
mol_8568098f87e46d1f,mol_ad9956d819d81c6a,same_pressure_DOI,10.1016/j.fluid.2008.02.001,
mol_77bbf943053f2531,mol_8c26cc46761de673,same_pressure_DOI,10.1016/j.fluid.2008.02.018,
mol_77bbf943053f2531,mol_55b6d752028fb5df,same_pressure_DOI,10.1016/j.fluid.2008.02.018,
mol_55b6d752028fb5df,mol_5feb1fde294beccb,same_pressure_DOI,10.1016/j.fluid.2008.02.021,
mol_55b6d752028fb5df,mol_b8293313f61ea38f,same_pressure_DOI,10.1016/j.fluid.2008.02.021,
mol_55b6d752028fb5df,mol_09d5eafc1ff3f677,same_pressure_DOI,10.1016/j.fluid.2008.02.021,
mol_77bbf943053f2531,mol_fc1211201dbfeedf,same_pressure_DOI,10.1016/j.fluid.2008.03.015,
mol_77bbf943053f2531,mol_896a74ad0b2a7fde,same_pressure_DOI,10.1016/j.fluid.2008.03.015,
mol_77bbf943053f2531,mol_4e6567a0dc6bd494,same_pressure_DOI,10.1016/j.fluid.2008.03.015,
mol_9472915240012651,mol_ae779d08ee6209ad,same_pressure_DOI,10.1016/j.fluid.2008.04.016,
mol_9472915240012651,mol_f614151f22d755d7,same_pressure_DOI,10.1016/j.fluid.2008.04.016,
mol_b4b87befe28d84ce,mol_2465ec339bda2cbb,same_pressure_DOI,10.1016/j.fluid.2008.06.004,
mol_b4b87befe28d84ce,mol_83a135e5c50b66c1,same_pressure_DOI,10.1016/j.fluid.2008.06.004,
mol_b4b87befe28d84ce,mol_e36df2c2d963afd3,same_pressure_DOI,10.1016/j.fluid.2008.06.004,
mol_e983a25bd52a944d,mol_4e6567a0dc6bd494,same_pressure_DOI,10.1016/j.fluid.2008.06.006,
mol_670136e04246f1d5,mol_301d3a83ae1e6ae0,same_pressure_DOI,10.1016/j.fluid.2008.11.012,
mol_43e3cdae7078a32d,mol_b481989aff76b7b5,same_pressure_DOI,10.1016/j.fluid.2009.04.006,
mol_43e3cdae7078a32d,mol_3bf20e799524cc8c,same_pressure_DOI,10.1016/j.fluid.2009.04.006,
mol_43e3cdae7078a32d,mol_f33d00ba50ef03c4,same_pressure_DOI,10.1016/j.fluid.2009.04.006,
mol_f51a4721c0180b07,mol_0c2b699f18ff1976,same_pressure_DOI,10.1016/j.fluid.2009.06.002,
mol_235e273753448a7f,mol_b44b37c017007981,same_pressure_DOI,10.1016/j.fluid.2009.09.024,
mol_235e273753448a7f,mol_d40206d67276aa8c,same_pressure_DOI,10.1016/j.fluid.2009.09.024,
mol_235e273753448a7f,mol_af4829eb52c939fe,same_pressure_DOI,10.1016/j.fluid.2009.09.024,
mol_235e273753448a7f,mol_3fd637a4d667fe51,same_pressure_DOI,10.1016/j.fluid.2009.09.024,
mol_eb0e7cd1593e34a5,mol_d40206d67276aa8c,same_pressure_DOI,10.1016/j.fluid.2009.12.002,
mol_eb0e7cd1593e34a5,mol_af4829eb52c939fe,same_pressure_DOI,10.1016/j.fluid.2009.12.002,
mol_28d861e75826cef3,mol_e840c319a89074e3,same_pressure_DOI,10.1016/j.fluid.2010.02.043,
mol_a557d965b4ca95e1,mol_b8293313f61ea38f,same_pressure_DOI,10.1016/j.fluid.2010.06.019,
mol_a557d965b4ca95e1,mol_e687bcf74e76aad5,same_pressure_DOI,10.1016/j.fluid.2010.06.019,
mol_a557d965b4ca95e1,mol_a39fe39f3d910b4e,same_pressure_DOI,10.1016/j.fluid.2010.06.019,
mol_b6b13d8dfbd75423,mol_f32efffa3cd8e3f1,same_pressure_DOI,10.1016/j.fluid.2010.06.020,
mol_b7f422847b230663,mol_235e273753448a7f,same_pressure_DOI,10.1016/j.fluid.2011.02.002,
mol_f51a4721c0180b07,mol_256a0ea2592048b0,same_pressure_DOI,10.1016/j.fluid.2011.03.030,
mol_d2d85289da26a082,mol_8411a1787a17bdb0,same_pressure_DOI,10.1016/j.fluid.2011.06.001,
mol_d2d85289da26a082,mol_4e6567a0dc6bd494,same_pressure_DOI,10.1016/j.fluid.2011.06.001,
mol_9311eee845da4726,mol_aacb73f35743fb3d,same_pressure_DOI,10.1016/j.fluid.2011.07.007,
mol_9311eee845da4726,mol_5a16c79c0cd15799,same_pressure_DOI,10.1016/j.fluid.2011.07.007,
mol_9311eee845da4726,mol_fb76be87032d9098,same_pressure_DOI,10.1016/j.fluid.2011.07.007,
mol_9311eee845da4726,mol_2b7f8f6f183caf51,same_pressure_DOI,10.1016/j.fluid.2011.07.007,
mol_9311eee845da4726,mol_c4ca44c810d45377,same_pressure_DOI,10.1016/j.fluid.2011.07.007,
mol_9311eee845da4726,mol_fb304e4936922cdc,same_pressure_DOI,10.1016/j.fluid.2011.07.007,
mol_9311eee845da4726,mol_165439913dffe7c0,same_pressure_DOI,10.1016/j.fluid.2011.07.007,
mol_9311eee845da4726,mol_2ebd0ef54ed8a046,same_pressure_DOI,10.1016/j.fluid.2011.07.007,
mol_7a77950532c8e700,mol_2465ec339bda2cbb,same_pressure_DOI,10.1016/j.fluid.2011.08.009,
mol_538c4f0d7c4ce97e,mol_b44b37c017007981,same_pressure_DOI,10.1016/j.fluid.2012.01.008,
mol_538c4f0d7c4ce97e,mol_6a1b88d7d4729d66,same_pressure_DOI,10.1016/j.fluid.2012.01.008,
mol_4430dd0cb0a3c055,mol_2850223b4ba7abbb,same_pressure_DOI,10.1016/j.fluid.2012.08.003,
mol_4430dd0cb0a3c055,mol_d6ae19349f751551,same_pressure_DOI,10.1016/j.fluid.2012.08.003,
mol_4430dd0cb0a3c055,mol_1871fd7f7f59d3ae,same_pressure_DOI,10.1016/j.fluid.2012.08.003,
mol_4430dd0cb0a3c055,mol_5810135448f6321f,same_pressure_DOI,10.1016/j.fluid.2012.08.003,
mol_4430dd0cb0a3c055,mol_a52eb3ec1414bb0f,same_pressure_DOI,10.1016/j.fluid.2012.08.003,
mol_4430dd0cb0a3c055,mol_aa0ace4207225373,same_pressure_DOI,10.1016/j.fluid.2012.08.003,
mol_4430dd0cb0a3c055,mol_98688aad6777a901,same_pressure_DOI,10.1016/j.fluid.2012.08.003,
mol_45c3e8d1518a20c5,mol_541d2a93b41051af,same_pressure_DOI,10.1016/j.fluid.2012.08.009,
mol_45c3e8d1518a20c5,mol_d0ac62ff38c09f37,same_pressure_DOI,10.1016/j.fluid.2012.08.009,
mol_45c3e8d1518a20c5,mol_496a55139eacec75,same_pressure_DOI,10.1016/j.fluid.2012.08.009,
mol_c76ad85001d3e770,mol_18b8754dd95a027a,same_pressure_DOI,10.1016/j.fluid.2012.08.020,
mol_c76ad85001d3e770,mol_6558cfbdd9a3dcad,same_pressure_DOI,10.1016/j.fluid.2012.08.020,
mol_c76ad85001d3e770,mol_61b46555e0b3cc39,same_pressure_DOI,10.1016/j.fluid.2012.08.020,
mol_c76ad85001d3e770,mol_65b0a8e37b1d0b65,same_pressure_DOI,10.1016/j.fluid.2012.08.020,
mol_803e9fa8b96cd755,mol_d2d85289da26a082,same_pressure_DOI,10.1016/j.fluid.2012.10.015,
mol_803e9fa8b96cd755,mol_528932d2a9841ae7,same_pressure_DOI,10.1016/j.fluid.2012.10.015,
mol_803e9fa8b96cd755,mol_253d8d3c7e0ad521,same_pressure_DOI,10.1016/j.fluid.2012.10.015,
mol_e356f62a95258c32,mol_54948f46fab8b549,same_pressure_DOI,10.1016/j.fluid.2013.03.008,
mol_58c591d9024d1c78,mol_eb0e7cd1593e34a5,same_pressure_DOI,10.1016/j.fluid.2013.10.012,
mol_58c591d9024d1c78,mol_d40206d67276aa8c,same_pressure_DOI,10.1016/j.fluid.2013.10.012,
mol_58c591d9024d1c78,mol_af4829eb52c939fe,same_pressure_DOI,10.1016/j.fluid.2013.10.012,
mol_b1820f534fb61402,mol_b44b37c017007981,same_pressure_DOI,10.1016/j.fluid.2014.03.003,
mol_b1820f534fb61402,mol_b94bab3d5b62c755,same_pressure_DOI,10.1016/j.fluid.2014.03.003,
mol_b1820f534fb61402,mol_eb0e7cd1593e34a5,same_pressure_DOI,10.1016/j.fluid.2014.03.003,
mol_b1820f534fb61402,mol_d40206d67276aa8c,same_pressure_DOI,10.1016/j.fluid.2014.03.003,
mol_b1820f534fb61402,mol_af4829eb52c939fe,same_pressure_DOI,10.1016/j.fluid.2014.03.003,
mol_cdcd3722df880b7b,mol_47abed7f530ce168,same_pressure_DOI,10.1016/j.fluid.2014.03.013,
mol_cdcd3722df880b7b,mol_ea8ab19c57483e79,same_pressure_DOI,10.1016/j.fluid.2014.03.013,
mol_cdcd3722df880b7b,mol_449e356636794f41,same_pressure_DOI,10.1016/j.fluid.2014.03.013,
mol_e983a25bd52a944d,mol_34651b4ffde1812d,same_pressure_DOI,10.1016/j.fluid.2014.04.004,
mol_e983a25bd52a944d,mol_dee0d48887c32f73,same_pressure_DOI,10.1016/j.fluid.2014.04.004,
mol_5a4aa50dd3cafc66,mol_b0c6dc76ddc0873b,same_pressure_DOI,10.1016/j.fluid.2014.07.029,
mol_5a4aa50dd3cafc66,mol_22376981d918dfcd,same_pressure_DOI,10.1016/j.fluid.2014.07.029,
mol_5a4aa50dd3cafc66,mol_239cb7e490ad2a91,same_pressure_DOI,10.1016/j.fluid.2014.07.029,
mol_5a4aa50dd3cafc66,mol_b8839fb18327bc8e,same_pressure_DOI,10.1016/j.fluid.2014.07.029,
mol_5a4aa50dd3cafc66,mol_9250348909aba0f8,same_pressure_DOI,10.1016/j.fluid.2014.07.029,
mol_5a4aa50dd3cafc66,mol_46c9766df0dc3e13,same_pressure_DOI,10.1016/j.fluid.2014.07.029,
mol_538c4f0d7c4ce97e,mol_d395bc83f11503fd,same_pressure_DOI,10.1016/j.fluid.2014.10.016,
mol_942daac293e911e8,mol_741aa7c2f731c8a3,same_pressure_DOI,10.1016/j.fluid.2014.10.037,
mol_670136e04246f1d5,mol_b44b37c017007981,same_pressure_DOI,10.1016/j.fluid.2014.11.010,
mol_df3844ce888daa74,mol_4f08598a1604d2a7,same_pressure_DOI,10.1016/j.fluid.2014.11.026,
mol_df3844ce888daa74,mol_cba4c6228a6938ca,same_pressure_DOI,10.1016/j.fluid.2014.11.026,
mol_51066cb4cb97b45d,mol_1910e4e6f96d50ef,same_pressure_DOI,10.1016/j.fluid.2014.12.023,
mol_51066cb4cb97b45d,mol_3ec8acd703277a07,same_pressure_DOI,10.1016/j.fluid.2014.12.023,
mol_51066cb4cb97b45d,mol_e6f5c08892930cf0,same_pressure_DOI,10.1016/j.fluid.2014.12.023,
mol_51066cb4cb97b45d,mol_85ab1c5001067375,same_pressure_DOI,10.1016/j.fluid.2014.12.023,
mol_51066cb4cb97b45d,mol_d1cff4074d63e826,same_pressure_DOI,10.1016/j.fluid.2014.12.023,
mol_51066cb4cb97b45d,mol_236fafdbbe72dc54,same_pressure_DOI,10.1016/j.fluid.2014.12.023,
mol_51066cb4cb97b45d,mol_db67b94bf17f5f44,same_pressure_DOI,10.1016/j.fluid.2014.12.023,
mol_51066cb4cb97b45d,mol_238deb0b278c0317,same_pressure_DOI,10.1016/j.fluid.2014.12.023,
mol_538c4f0d7c4ce97e,mol_257d515536a43061,same_pressure_DOI,10.1016/j.fluid.2015.03.023,
mol_538c4f0d7c4ce97e,mol_c12442c83d78b47e,same_pressure_DOI,10.1016/j.fluid.2015.03.023,
mol_cd1e13547e8fe175,mol_e983a25bd52a944d,same_pressure_DOI,10.1016/j.fluid.2015.03.033,
mol_cd1e13547e8fe175,mol_538c4f0d7c4ce97e,same_pressure_DOI,10.1016/j.fluid.2015.03.033,
mol_cd1e13547e8fe175,mol_b44b37c017007981,same_pressure_DOI,10.1016/j.fluid.2015.03.033,
mol_ca0440f5ec95bc5f,mol_62b1e6f80fd72085,same_pressure_DOI,10.1016/j.fluid.2015.04.031,
mol_27b75bf766b45709,mol_19e2c18c29f1a863,same_pressure_DOI,10.1016/j.fluid.2015.05.026,
mol_27b75bf766b45709,mol_b8293313f61ea38f,same_pressure_DOI,10.1016/j.fluid.2015.05.026,
mol_b50c26b7ff7d996c,mol_1ca87a53bf4e35a9,same_pressure_DOI,10.1016/j.fluid.2015.07.031,
mol_435971c8aa9ce0da,mol_538c4f0d7c4ce97e,same_pressure_DOI,10.1016/j.fluid.2015.07.049,
mol_435971c8aa9ce0da,mol_d395bc83f11503fd,same_pressure_DOI,10.1016/j.fluid.2015.07.049,
mol_d2d85289da26a082,mol_8411a1787a17bdb0,same_pressure_DOI,10.1016/j.fluid.2015.09.031,
mol_d2d85289da26a082,mol_538c4f0d7c4ce97e,same_pressure_DOI,10.1016/j.fluid.2015.09.031,
mol_b44b37c017007981,mol_b94bab3d5b62c755,same_pressure_DOI,10.1016/j.fluid.2016.05.032,
mol_b44b37c017007981,mol_eb0e7cd1593e34a5,same_pressure_DOI,10.1016/j.fluid.2016.05.032,
mol_b44b37c017007981,mol_d40206d67276aa8c,same_pressure_DOI,10.1016/j.fluid.2016.05.032,
mol_b44b37c017007981,mol_af4829eb52c939fe,same_pressure_DOI,10.1016/j.fluid.2016.05.032,
mol_acef905809579ef0,mol_4f518c4827747974,same_pressure_DOI,10.1016/j.fluid.2016.06.011,
mol_acef905809579ef0,mol_7a16410ce17aa41e,same_pressure_DOI,10.1016/j.fluid.2016.06.011,
mol_acef905809579ef0,mol_5fdb3f96e8ca0576,same_pressure_DOI,10.1016/j.fluid.2016.06.011,
mol_f2882b3afe2d7bc5,mol_1573cefc1a63cc61,same_pressure_DOI,10.1016/j.fluid.2016.07.018,
mol_bf3cc1ac0f518a48,mol_28ddefda28499c0d,same_pressure_DOI,10.1016/j.fluid.2016.11.010,
mol_bf3cc1ac0f518a48,mol_b738770f7cbefb6e,same_pressure_DOI,10.1016/j.fluid.2016.11.010,
mol_bf3cc1ac0f518a48,mol_410fce458a7b4dd1,same_pressure_DOI,10.1016/j.fluid.2016.11.010,
mol_bf3cc1ac0f518a48,mol_3a6d9e06d6ef72e0,same_pressure_DOI,10.1016/j.fluid.2016.11.010,
mol_bf3cc1ac0f518a48,mol_da793f715fcaa89e,same_pressure_DOI,10.1016/j.fluid.2016.11.010,
mol_bf3cc1ac0f518a48,mol_4efd3132e13aacfa,same_pressure_DOI,10.1016/j.fluid.2016.11.010,
mol_bf3cc1ac0f518a48,mol_917a799c2b100236,same_pressure_DOI,10.1016/j.fluid.2016.11.010,
